,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,40,0.2,0.5,1,SN,Y-SQ-ONE,4,0.9999999999999973,1,C,5,X,0,1,0,0,0
1,40,0.82,1.12,2,SN,B-SQ-ONE,2,0.999999999999998,1,C,5,X,0,1,1,0,0
2,40,1.42,1.72,3,C,R-CR-TWO,1,0.9999999999999597,1,C,5,1,0,0,0,0,0
3,40,2.02,2.32,4,C,R-CR-THREE,1,0.9999999999999537,1,C,5,2,0,0,0,0,0
4,40,2.62,2.92,5,C,B-ST-ONE,2,0.999999999999961,2,C,5,3,0,0,0,0,0
5,40,3.23,3.53,6,CS,Y-ST-ONE,4,0.9999999999999608,4,C,5,4,0,0,0,0,0
6,40,3.83,4.13,7,CS,B-CR-ONE,2,0.999999999999964,2,C,5,5,0,0,0,0,0
7,40,4.43,4.73,8,C,R-TR-THREE,1,0.999999999999957,1,C,5,6,0,0,0,0,0
8,40,5.03,5.33,9,SN,Y-TR-THREE,4,0.9999999999999987,3,C,5,X,0,1,0,0,1
9,40,5.63,5.93,10,CN,R-CR-ONE,1,0.9999999999999581,1,C,5,1,0,0,0,0,0
10,40,6.23,6.53,11,N,B-TR-FOUR,2,0.9999999999999972,4,C,5,X,0,1,1,0,0
11,40,6.83,7.13,12,CS,B-CR-FOUR,2,0.9999999999999437,2,C,5,1,0,0,0,0,0
12,40,9.72,10.02,13,CN,G-ST-THREE,3,0.9999999999999277,3,C,5,2,0,0,0,0,0
13,40,11.64,11.94,14,C,G-ST-FOUR,3,0.9999999999999056,3,C,5,3,0,0,0,0,0
14,40,13.48,13.78,15,C,G-SQ-TWO,3,0.9999999999999141,3,C,5,4,0,0,0,0,0
15,40,15.4,15.7,16,SN,B-TR-THREE,2,0.9999999999999082,3,C,5,X,0,1,0,0,0
16,40,16.01,16.31,17,,Y-SQ-FOUR,4,0.9999999999999987,3,C,5,X,0,1,0,0,0
17,40,16.61,16.91,18,,B-SQ-FOUR,2,0.99999999999996,3,C,5,X,0,1,0,0,0
18,40,18.8,19.1,19,CS,G-TR-FOUR,3,0.9999999999999276,3,C,5,1,0,0,0,0,0
19,40,19.83,20.13,20,C,G-ST-TWO,3,0.9999999999999102,3,C,5,2,0,0,0,0,0
20,40,20.43,20.73,21,N,B-SQ-THREE,2,0.9999999999999023,3,C,5,X,0,1,0,0,0
21,40,22.21,22.51,22,S,R-TR-TWO,1,0.9999999999999043,3,C,5,X,0,1,0,0,0
22,40,24.25,24.55,23,,R-ST-TWO,1,0.9999999999999535,3,C,5,X,0,1,0,0,0
23,40,25.17,25.47,24,S,Y-TR-FOUR,4,0.9999999999999322,3,C,5,X,0,1,0,0,0
24,40,26.02,26.32,25,,R-SQ-ONE,1,0.9999999999999162,3,C,5,X,0,1,0,0,0
25,40,26.93,27.23,26,,Y-SQ-TWO,4,0.9999999999999096,3,C,5,X,0,1,0,0,0
26,40,30.54,30.84,27,,Y-ST-FOUR,4,0.9999999999999122,3,C,5,X,0,1,0,0,0
27,40,32.37,32.67,28,S,B-TR-TWO,2,0.9999999999998911,3,C,5,X,0,1,0,0,0
28,40,33.3,33.6,29,,Y-CR-TWO,4,0.9999999999999073,3,C,5,X,0,1,0,0,0
29,40,34.36,34.66,30,C,G-ST-ONE,3,0.9999999999999043,3,C,5,1,0,0,0,0,0
30,40,36.61,36.91,31,CN,G-SQ-THREE,3,0.9999999999999162,3,C,5,2,0,0,0,0,0
31,40,37.21,37.51,32,N,B-ST-THREE,2,0.9999529263553047,3,C,5,X,0,1,1,0,0
32,40,37.81,38.11,33,,B-ST-FOUR,2,0.9540220838415553,3,C,5,X,0,1,0,0,0
33,40,38.41,38.71,34,CS,G-TR-ONE,3,0.9999999999999105,3,C,5,1,0,0,0,0,0
34,40,42.3,42.6,35,CS,G-TR-TWO,3,0.9999999999999162,3,C,5,2,0,0,0,0,0
35,40,43.97,44.27,36,N,Y-CR-THREE,4,0.9999999999999087,3,C,5,X,0,1,0,0,0
36,40,46.6,46.9,37,N,R-SQ-THREE,1,0.9999999999999057,3,C,5,X,0,1,1,0,0
37,40,48.42,48.72,38,N,Y-SQ-THREE,4,0.9999999999999125,3,C,5,X,0,1,1,0,0
38,40,53.39,53.69,39,S,Y-TR-ONE,4,0.9999999999999658,3,C,5,X,0,1,0,0,0
39,40,55.35,55.65,40,,Y-CR-ONE,4,0.9999999999999333,3,C,5,X,0,1,0,0,0
40,40,56.36,56.66,41,,R-ST-ONE,1,0.9999999999998856,3,C,5,X,0,1,0,0,0
41,40,63.71,64.01,42,S,R-TR-FOUR,1,0.9999999999999162,3,C,5,X,0,1,0,0,0
