,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,7,0.2,0.5,1,SN,Y-SQ-ONE,1,0.9999999999999696,1,S,18,1,0,0,0,0,0
1,7,0.8,1.1,2,SN,B-SQ-ONE,1,0.9999999999999635,1,S,18,2,0,0,0,0,0
2,7,1.4,1.7,3,SN,R-CR-TWO,2,0.9999999999999768,2,S,18,3,0,0,0,0,0
3,7,2.0,2.3,4,N,R-CR-THREE,2,0.9999999999999978,3,S,18,X,0,1,1,0,0
4,7,2.6,2.9,5,S,B-ST-ONE,4,0.9999999999999517,4,S,18,1,0,0,0,0,0
5,7,3.21,3.51,6,N,Y-ST-ONE,4,0.9999999999999971,1,S,18,X,0,1,0,0,0
6,7,3.81,4.11,7,CS,B-CR-ONE,2,0.9999999999999585,2,S,18,1,0,0,0,0,0
7,7,4.41,4.71,8,SN,R-TR-THREE,3,0.9999999999999477,3,S,18,2,0,0,0,0,0
8,7,5.01,5.31,9,SN,Y-TR-THREE,3,0.9999999999999586,3,S,18,3,0,0,0,0,0
9,7,5.61,5.91,10,CN,R-CR-ONE,2,0.999999999999997,1,S,18,X,0,1,1,0,0
10,7,6.21,6.51,11,S,B-TR-FOUR,3,0.9999999999999692,3,S,18,1,0,0,0,0,0
11,7,6.81,7.11,12,N,B-CR-FOUR,2,0.9999999999999976,4,S,18,X,0,1,0,0,0
12,7,7.41,7.71,13,S,G-ST-THREE,4,0.9999999999999559,4,S,18,1,0,0,0,0,0
13,7,8.01,8.31,14,SN,G-ST-FOUR,4,0.9999999999999856,4,S,18,2,0,0,0,0,0
14,7,8.61,8.91,15,N,G-SQ-TWO,1,0.9999999999999972,2,S,18,X,0,1,1,0,0
15,7,9.22,9.52,16,SN,B-TR-THREE,3,0.9999999999999697,3,S,18,1,0,0,0,0,0
16,7,9.82,10.12,17,S,Y-SQ-FOUR,1,0.9999999999999737,1,S,18,2,0,0,0,0,0
17,7,10.42,10.72,18,S,B-SQ-FOUR,1,0.9999999999999697,1,S,18,3,0,0,0,0,0
18,7,11.02,11.32,19,CS,G-TR-FOUR,3,0.9999999999999873,3,S,18,4,0,0,0,0,0
19,7,11.62,11.92,20,S,G-ST-TWO,4,0.9999999999999363,4,S,18,5,0,0,0,0,0
20,7,12.22,12.52,21,S,B-SQ-THREE,1,0.9999999999999883,1,S,18,6,0,0,0,0,0
21,7,12.82,13.12,22,S,R-TR-TWO,3,0.9999999999999863,3,S,18,7,0,0,0,0,0
22,7,13.42,13.72,23,S,R-ST-TWO,4,0.9999999999999704,4,S,18,8,0,0,0,0,0
23,7,14.02,14.32,24,S,Y-TR-FOUR,3,0.9999999999999792,3,S,18,9,0,0,0,0,0
24,7,14.62,14.92,25,CSN,R-SQ-ONE,1,0.9999999999999641,1,S,18,10,0,0,0,0,0
25,7,15.22,15.52,26,S,Y-SQ-TWO,4,0.9999999999999967,1,C,18,X,1,1,1,1,0
26,7,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999261,4,C,18,1,1,0,0,0,0
27,7,16.43,16.73,28,CN,B-TR-TWO,2,0.9999999999999724,2,C,18,2,1,0,0,0,0
28,7,17.03,17.33,29,C,Y-CR-TWO,4,0.9999999999999547,4,C,18,3,1,0,0,0,0
29,7,17.63,17.93,30,C,G-ST-ONE,3,0.9999999999999793,3,C,18,4,1,0,0,0,0
30,7,18.23,18.53,31,CN,G-SQ-THREE,3,0.9999999999999761,3,C,18,5,1,0,0,0,0
31,7,18.83,19.13,32,C,B-ST-THREE,2,0.9999999999999769,2,C,18,6,1,0,0,0,0
32,7,19.43,19.73,33,C,B-ST-FOUR,2,0.9999999999999747,2,C,18,7,1,0,0,0,0
33,7,20.03,20.33,34,CS,G-TR-ONE,3,0.9999999999999816,3,C,18,8,1,0,0,0,0
34,7,20.63,20.93,35,CS,G-TR-TWO,3,0.9999999999999838,3,C,18,9,1,0,0,0,0
35,7,21.23,21.53,36,C,Y-CR-THREE,4,0.9999999999999479,4,C,18,10,1,0,0,0,0
36,7,21.84,22.14,37,CS,R-SQ-THREE,3,0.9999999999999974,1,N,18,X,2,1,1,1,0
37,7,22.44,22.74,38,N,Y-SQ-THREE,3,0.9999999999999573,3,N,18,1,2,0,0,0,0
38,7,23.04,23.34,39,N,Y-TR-ONE,1,0.9999999999999905,1,N,18,2,2,0,0,0,0
39,7,23.64,23.94,40,N,Y-CR-ONE,1,0.9999999999999861,1,N,18,3,2,0,0,0,0
40,7,24.24,24.54,41,CN,R-ST-ONE,1,0.9999999999999829,1,N,18,4,2,0,0,0,0
41,7,24.84,25.14,42,N,R-TR-FOUR,4,0.9999999999999805,4,N,18,5,2,0,0,0,0
42,7,25.44,25.74,43,CSN,G-TR-THREE,3,0.9999999999999597,3,N,18,6,2,0,0,0,0
43,7,26.04,26.34,44,N,B-TR-ONE,1,0.9999999999999628,1,N,18,7,2,0,0,0,0
44,7,26.64,26.94,45,N,G-CR-FOUR,4,0.9999999999999757,4,N,18,8,2,0,0,0,0
45,7,27.25,27.55,46,N,B-CR-THREE,3,0.9999999999999443,3,N,18,9,2,0,0,0,0
46,7,27.85,28.15,47,N,R-SQ-FOUR,4,0.9999999999999516,4,N,18,10,2,0,0,0,0
47,7,28.45,28.75,48,SN,R-ST-FOUR,4,0.9999999999999717,4,S,18,1,3,0,0,0,0
48,7,29.05,29.35,49,CN,B-ST-TWO,4,0.9999999999999977,2,S,18,X,3,1,1,1,0
49,7,29.65,29.95,50,S,G-CR-ONE,2,0.9999999999999677,2,S,18,1,3,0,0,0,0
50,7,30.25,30.55,51,CN,R-TR-ONE,3,0.9999999999999979,1,S,18,X,3,1,0,1,0
51,7,30.85,31.15,52,S,G-CR-THREE,2,0.9999999999999541,2,S,18,1,3,0,0,0,0
52,7,31.45,31.75,53,N,R-CR-FOUR,2,0.9999999999999972,4,S,18,X,3,1,0,1,0
53,7,32.05,32.35,54,S,Y-CR-FOUR,2,0.9999999999999664,2,S,18,1,3,0,0,0,0
54,7,32.65,32.95,55,SN,G-SQ-ONE,1,0.9999999999999746,1,S,18,2,3,0,0,0,0
55,7,33.26,33.56,56,CS,R-SQ-TWO,1,0.999999999999967,1,S,18,3,3,0,0,0,0
56,7,33.86,34.16,57,S,Y-TR-TWO,3,0.9999999999999912,3,S,18,4,3,0,0,0,0
57,7,34.46,34.76,58,CS,Y-ST-TWO,4,0.9999999999999138,4,S,18,5,3,0,0,0,0
58,7,35.06,35.36,59,CSN,B-CR-TWO,2,0.9999999999999578,2,S,18,6,3,0,0,0,0
59,7,35.66,35.96,60,SN,G-CR-TWO,2,0.9999999999999621,2,S,18,7,3,0,0,0,0
60,7,36.26,36.56,61,S,B-SQ-TWO,1,0.9999999999999823,1,S,18,8,3,0,0,0,0
61,7,36.86,37.16,62,CS,Y-ST-THREE,4,0.9999999999999629,4,S,18,9,3,0,0,0,0
62,7,37.46,37.76,63,S,R-ST-THREE,4,0.9999999999999715,4,S,18,10,3,0,0,0,0
63,7,38.06,38.36,64,S,G-SQ-FOUR,3,0.9999999999999979,1,C,18,X,4,1,1,1,0
64,7,38.66,38.96,65,C,Y-SQ-ONE,4,0.9999999999999591,4,C,18,1,4,0,0,0,0
65,7,39.26,39.56,66,C,B-SQ-ONE,2,0.9999999999999482,2,C,18,2,4,0,0,0,0
