,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,93,0.2,0.5,1,SN,Y-SQ-ONE,1,0.999999999999889,1,S,23,1,0,0,0,0,0
1,93,1.05,1.35,2,SN,B-SQ-ONE,1,0.9999999999999082,1,S,23,2,0,0,0,0,0
2,93,2.14,2.44,3,SN,R-CR-TWO,2,0.9999999999999142,2,S,23,3,0,0,0,0,0
3,93,3.26,3.56,4,N,R-CR-THREE,2,0.9999999999999497,3,S,23,X,0,1,1,0,0
4,93,3.86,4.16,5,S,B-ST-ONE,4,0.9999999999999094,4,S,23,1,0,0,0,0,0
5,93,5.04,5.34,6,CS,Y-ST-ONE,4,0.9999999999999012,4,S,23,2,0,0,0,0,0
6,93,5.95,6.25,7,CS,B-CR-ONE,2,0.999999999999921,2,S,23,3,0,0,0,0,0
