,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,12,0.26,0.56,1,SN,Y-SQ-ONE,4,0.9999999992277723,1,C,6,X,0,1,0,0,0
1,12,0.86,1.16,2,,B-SQ-ONE,2,0.9999999999999978,4,C,6,X,0,1,0,0,0
2,12,1.46,1.76,3,SN,R-CR-TWO,1,0.9999999999999961,2,C,6,X,0,1,0,0,0
3,12,2.06,2.36,4,S,R-CR-THREE,1,0.9999999999999983,2,C,6,X,0,1,1,0,0
4,12,2.66,2.96,5,S,B-ST-ONE,2,0.9999999999999973,4,C,6,X,0,1,1,0,0
5,12,3.26,3.56,6,CS,Y-ST-ONE,4,0.9999999998293059,4,C,6,1,0,0,0,0,0
6,12,3.87,4.17,7,,B-CR-ONE,2,0.9999999999999976,4,C,6,X,0,1,0,0,0
7,12,4.48,4.78,8,SN,R-TR-THREE,1,0.9999999999999977,3,C,6,X,0,1,0,0,0
8,12,5.08,5.38,9,SN,Y-TR-THREE,4,0.9999999999999974,3,C,6,X,0,1,1,0,0
9,12,5.68,5.98,10,CN,R-CR-ONE,1,0.9999999999999806,1,C,6,1,0,0,0,0,0
10,12,6.28,6.58,11,N,B-TR-FOUR,2,0.9999999999999972,4,C,6,X,0,1,1,0,0
11,12,6.88,7.18,12,N,B-CR-FOUR,2,0.9999999999999972,4,C,6,X,0,1,1,0,0
12,12,7.48,7.78,13,S,G-ST-THREE,3,0.9999999999999977,4,C,6,X,0,1,0,0,0
13,12,8.08,8.38,14,C,G-ST-FOUR,3,0.9999999999999956,3,C,6,1,0,0,0,0,0
14,12,8.68,8.98,15,N,G-SQ-TWO,3,0.999999999999997,2,C,6,X,0,1,0,0,0
15,12,9.28,9.58,16,SN,B-TR-THREE,2,0.9999999999999961,3,C,6,X,0,1,1,0,0
16,12,9.88,10.18,17,CN,Y-SQ-FOUR,4,0.9999999999999963,4,C,6,1,0,0,0,0,0
17,12,10.48,10.78,18,N,B-SQ-FOUR,2,0.9999999999999971,4,C,6,X,0,1,1,0,0
18,12,11.09,11.39,19,N,G-TR-FOUR,3,0.9999999999999967,4,C,6,X,0,1,1,0,0
19,12,11.69,11.99,20,S,G-ST-TWO,3,0.9999999999999978,4,C,6,X,0,1,0,0,0
20,12,12.29,12.59,21,,B-SQ-THREE,2,0.9999999999999974,4,C,6,X,0,1,0,0,0
21,12,12.89,13.19,22,N,R-TR-TWO,1,0.9999999999999889,2,C,6,X,0,1,0,0,0
22,12,13.49,13.79,23,C,R-ST-TWO,1,0.9999999999999973,1,C,6,1,0,0,0,0,0
23,12,14.09,14.39,24,CN,Y-TR-FOUR,4,0.9999999999999967,4,C,6,2,0,0,0,0,0
24,12,14.69,14.99,25,CSN,R-SQ-ONE,1,0.9999999999999712,1,C,6,3,0,0,0,0,0
25,12,15.29,15.59,26,N,Y-SQ-TWO,4,0.9999999999999967,2,C,6,X,0,1,1,0,0
26,12,15.89,16.19,27,CSN,Y-ST-FOUR,4,0.9999999999999739,4,C,6,1,0,0,0,0,0
27,12,16.5,16.8,28,,B-TR-TWO,2,0.9999999999999983,4,C,6,X,0,1,0,0,0
28,12,17.11,17.41,29,SN,Y-CR-TWO,4,0.9999999999999981,2,C,6,X,0,1,0,0,0
29,12,17.71,18.01,30,S,G-ST-ONE,3,0.9999999999999968,4,C,6,X,0,1,1,0,0
30,12,18.31,18.61,31,CN,G-SQ-THREE,3,0.9999999999999776,3,C,6,1,0,0,0,0,0
31,12,18.91,19.21,32,S,B-ST-THREE,2,0.9999999999999986,4,C,6,X,0,1,0,0,0
32,12,19.51,19.81,33,SN,B-ST-FOUR,2,0.9999999999999969,4,C,6,X,0,1,1,0,0
33,12,20.11,20.41,34,CS,G-TR-ONE,3,0.9999999999999464,3,C,6,1,0,0,0,0,0
34,12,20.71,21.01,35,CS,G-TR-TWO,3,0.9999999999999669,3,C,6,2,0,0,0,0,0
35,12,21.31,21.61,36,C,Y-CR-THREE,4,0.9999999999999944,4,C,6,3,0,0,0,0,0
36,12,21.91,22.21,37,CS,R-SQ-THREE,1,0.9999999999999754,1,C,6,4,0,0,0,0,0
37,12,22.51,22.81,38,C,Y-SQ-THREE,4,0.9999999999999973,4,C,6,5,0,0,0,0,0
38,12,23.12,23.42,39,C,Y-TR-ONE,4,0.9999999999999969,4,C,6,6,0,0,0,0,0
39,12,23.72,24.02,40,C,Y-CR-ONE,4,0.9999999999999934,4,C,6,7,0,0,0,0,0
40,12,24.32,24.62,41,CN,R-ST-ONE,1,0.9999999999999843,1,C,6,8,0,0,0,0,0
41,12,24.92,25.22,42,C,R-TR-FOUR,1,0.9999999999999983,1,C,6,9,0,0,0,0,0
42,12,25.52,25.82,43,CSN,G-TR-THREE,3,0.9999999999999828,3,C,6,10,0,0,0,0,0
43,12,26.12,26.42,44,,B-TR-ONE,3,0.9999999999999962,4,S,6,X,1,1,0,0,0
44,12,26.72,27.02,45,N,G-CR-FOUR,2,0.9999999999999976,4,S,6,X,1,1,0,0,0
45,12,27.32,27.62,46,CS,B-CR-THREE,2,0.9999999999999578,2,S,6,1,1,0,0,0,0
46,12,27.92,28.22,47,N,R-SQ-FOUR,1,0.9999999999999883,4,S,6,X,1,1,0,0,0
47,12,28.52,28.82,48,C,R-ST-FOUR,4,0.9999999999999981,1,S,6,X,1,1,0,1,0
48,12,29.12,29.42,49,CN,B-ST-TWO,4,0.9999999999999973,2,S,6,X,1,1,1,1,0
49,12,29.73,30.03,50,S,G-CR-ONE,2,0.9999999999999519,2,S,6,1,1,0,0,0,0
50,12,30.33,30.63,51,CN,R-TR-ONE,3,0.9999999999999976,1,S,6,X,1,1,0,1,0
51,12,30.93,31.23,52,CN,G-CR-THREE,2,0.999999999999998,3,S,6,X,1,1,1,1,0
52,12,31.53,31.83,53,S,R-CR-FOUR,2,0.9999999999999626,2,S,6,1,1,0,0,0,0
53,12,32.13,32.43,54,S,Y-CR-FOUR,2,0.9999999999999574,2,S,6,2,1,0,0,0,0
54,12,32.73,33.03,55,C,G-SQ-ONE,1,0.9999999999999973,3,S,6,X,1,1,0,1,0
55,12,33.33,33.63,56,N,R-SQ-TWO,1,0.9999999999999969,2,S,6,X,1,1,0,0,0
56,12,33.93,34.23,57,S,Y-TR-TWO,3,0.999999999999962,3,S,6,1,1,0,0,0,0
57,12,34.53,34.83,58,CS,Y-ST-TWO,4,0.9999999999999911,4,S,6,2,1,0,0,0,0
58,12,35.14,35.44,59,CSN,B-CR-TWO,2,0.9999999999999735,2,S,6,3,1,0,0,0,0
59,12,35.74,36.04,60,SN,G-CR-TWO,2,0.9999999999999615,2,S,6,4,1,0,0,0,0
60,12,36.39,36.69,61,S,B-SQ-TWO,1,0.9999999999997836,1,S,6,5,1,0,0,0,0
61,12,36.99,37.29,62,CS,Y-ST-THREE,4,0.9999999999999885,4,S,6,6,1,0,0,0,0
62,12,37.59,37.89,63,C,R-ST-THREE,4,0.9999999999999968,1,S,6,X,1,1,1,1,1
63,12,38.19,38.49,64,N,G-SQ-FOUR,1,0.9999999999999969,4,S,6,X,1,1,0,0,0
64,12,38.83,39.13,65,SN,Y-SQ-ONE,1,0.9999999999999921,1,S,6,1,1,0,0,0,0
65,12,39.43,39.73,66,,B-SQ-ONE,1,0.9999999999999974,4,S,6,X,1,1,0,0,0
66,12,40.03,40.33,67,SN,R-CR-TWO,2,0.9999999999999917,2,S,6,1,1,0,0,0,0
67,12,40.63,40.93,68,N,R-CR-THREE,2,0.9999999999999968,3,S,6,X,1,1,1,0,0
68,12,41.23,41.53,69,S,B-ST-ONE,4,0.9999999999999836,4,S,6,1,1,0,0,0,0
69,12,41.83,42.13,70,CS,Y-ST-ONE,4,0.9999999999999896,4,S,6,2,1,0,0,0,0
70,12,42.43,42.73,71,,B-CR-ONE,2,0.9999999999999974,4,S,6,X,1,1,0,0,0
71,12,43.03,43.33,72,SN,R-TR-THREE,3,0.9999999999999655,3,S,6,1,1,0,0,0,0
72,12,43.64,43.94,73,SN,Y-TR-THREE,3,0.9999999999999526,3,S,6,2,1,0,0,0,0
73,12,44.24,44.54,74,S,R-CR-ONE,2,0.9999999999999459,2,S,6,3,1,0,0,0,0
74,12,44.84,45.14,75,S,B-TR-FOUR,3,0.9999999999999764,3,S,6,4,1,0,0,0,0
75,12,45.44,45.74,76,CS,B-CR-FOUR,2,0.9999999999999767,2,S,6,5,1,0,0,0,0
76,12,46.04,46.34,77,S,G-ST-THREE,4,0.9999999999999769,4,S,6,6,1,0,0,0,0
77,12,46.64,46.94,78,SN,G-ST-FOUR,4,0.9999999999999658,4,S,6,7,1,0,0,0,0
78,12,47.27,47.57,79,S,G-SQ-TWO,1,0.999999999999999,1,S,6,8,1,0,0,0,0
79,12,47.87,48.17,80,,B-TR-THREE,3,0.9999999999999986,4,S,6,X,1,1,0,0,1
80,12,48.47,48.77,81,CN,Y-SQ-FOUR,1,0.9999999999999981,4,S,6,X,1,1,0,1,0
81,12,49.08,49.38,82,S,B-SQ-FOUR,1,0.9999276085850267,1,S,6,1,1,0,0,0,0
82,12,49.68,49.98,83,CS,G-TR-FOUR,3,0.999999999999978,3,S,6,2,1,0,0,0,0
83,12,50.28,50.58,84,C,G-ST-TWO,4,0.9999999999999978,3,S,6,X,1,1,1,1,0
84,12,50.89,51.19,85,N,B-SQ-THREE,1,0.999999999999997,3,S,6,X,1,1,0,0,0
85,12,51.49,51.79,86,S,R-TR-TWO,3,0.999999999999971,3,S,6,1,1,0,0,0,0
86,12,52.09,52.39,87,C,R-ST-TWO,4,0.9999999999999974,1,S,6,X,1,1,0,1,0
87,12,52.69,52.99,88,CN,Y-TR-FOUR,3,0.9999999999999978,4,S,6,X,1,1,1,1,0
88,12,53.31,53.61,89,CSN,R-SQ-ONE,1,0.9999999999999731,1,S,6,1,1,0,0,0,0
89,12,53.91,54.21,90,C,Y-SQ-TWO,1,0.9999999999999976,4,S,6,X,1,1,1,1,0
90,12,54.51,54.81,91,CSN,Y-ST-FOUR,4,0.9999999999999443,4,S,6,1,1,0,0,0,0
91,12,55.12,55.42,92,CN,B-TR-TWO,3,0.9999999999999974,2,S,6,X,1,1,1,1,0
92,12,55.72,56.02,93,SN,Y-CR-TWO,2,0.9999999999999707,2,S,6,1,1,0,0,0,0
93,12,56.32,56.62,94,S,G-ST-ONE,4,0.9999999999999442,4,S,6,2,1,0,0,0,0
94,12,56.95,57.25,95,S,G-SQ-THREE,1,0.999999999999997,1,S,6,3,1,0,0,0,0
95,12,57.55,57.85,96,S,B-ST-THREE,4,0.9999999999999958,4,S,6,4,1,0,0,0,0
96,12,58.15,58.45,97,SN,B-ST-FOUR,4,0.9999999999999958,4,S,6,5,1,0,0,0,0
97,12,58.75,59.05,98,CS,G-TR-ONE,3,0.999999999999973,3,S,6,6,1,0,0,0,0
98,12,59.35,59.65,99,,G-TR-TWO,3,0.9999999999999982,4,S,6,X,1,1,0,0,1
99,12,59.95,60.25,100,C,Y-CR-THREE,2,0.9999999999999974,4,S,6,X,1,1,0,1,0
100,12,60.55,60.85,101,N,R-SQ-THREE,1,0.9999999999999974,3,S,6,X,1,1,0,0,0
101,12,61.16,61.46,102,S,Y-SQ-THREE,1,0.999999999999997,1,S,6,1,1,0,0,0,0
102,12,61.76,62.06,103,C,Y-TR-ONE,3,0.9999999999999966,4,S,6,X,1,1,0,1,0
103,12,62.36,62.66,104,N,Y-CR-ONE,2,0.9999999999999982,1,S,6,X,1,1,0,0,0
104,12,62.96,63.26,105,S,R-ST-ONE,4,0.9999999999999671,4,S,6,1,1,0,0,0,0
105,12,63.57,63.87,106,S,R-TR-FOUR,3,0.9999999999999735,3,S,6,2,1,0,0,0,0
106,12,64.17,64.47,107,CSN,G-TR-THREE,3,0.9999999999999686,3,S,6,3,1,0,0,0,0
107,12,64.77,65.07,108,S,B-TR-ONE,3,0.9999999999999695,3,S,6,4,1,0,0,0,0
108,12,65.37,65.67,109,S,G-CR-FOUR,2,0.9999999999999705,2,S,6,5,1,0,0,0,0
109,12,65.97,66.27,110,CS,B-CR-THREE,2,0.9999999999999544,2,S,6,6,1,0,0,0,0
110,12,66.6,66.9,111,CS,R-SQ-FOUR,1,0.9999999999968394,1,S,6,7,1,0,0,0,0
111,12,67.2,67.5,112,C,R-ST-FOUR,4,0.9999999999999969,1,S,6,X,1,1,1,1,1
112,12,67.8,68.1,113,CN,B-ST-TWO,4,0.9999999999999979,2,S,6,X,1,1,1,1,0
113,12,68.4,68.7,114,S,G-CR-ONE,2,0.9999999999999413,2,S,6,1,1,0,0,0,0
114,12,69.0,69.3,115,S,R-TR-ONE,3,0.9999999999999598,3,S,6,2,1,0,0,0,0
115,12,69.6,69.9,116,S,G-CR-THREE,2,0.9999999999999701,2,S,6,3,1,0,0,0,0
116,12,70.2,70.5,117,S,R-CR-FOUR,2,0.9999999999999691,2,S,6,4,1,0,0,0,0
117,12,70.81,71.11,118,S,Y-CR-FOUR,2,0.9999999999999644,2,S,6,5,1,0,0,0,0
118,12,71.45,71.75,119,SN,G-SQ-ONE,1,0.9999999999999972,1,S,6,6,1,0,0,0,0
119,12,72.05,72.35,120,CS,R-SQ-TWO,1,0.999999999999971,1,S,6,7,1,0,0,0,0
120,12,72.65,72.95,121,C,Y-TR-TWO,3,0.9999999999999969,4,S,6,X,1,1,1,1,1
121,12,73.25,73.55,122,N,Y-ST-TWO,4,0.9999999999999968,2,S,6,X,1,1,0,0,0
122,12,73.85,74.15,123,CSN,B-CR-TWO,2,0.9999999999999689,2,S,6,1,1,0,0,0,0
