,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,49,0.2,0.5,1,SN,Y-SQ-ONE,4,0.9999999999999928,1,C,4,X,0,1,0,0,0
1,49,0.8,1.1,2,C,B-SQ-ONE,2,0.9999999999999727,2,C,4,1,0,0,0,0,0
2,49,1.4,1.7,3,C,R-CR-TWO,1,0.9999999999999754,1,C,4,2,0,0,0,0,0
3,49,2.0,2.3,4,C,R-CR-THREE,1,0.9999999999999507,1,C,4,3,0,0,0,0,0
4,49,2.6,2.9,5,C,B-ST-ONE,2,0.9999999999999484,2,C,4,4,0,0,0,0,0
5,49,3.21,3.51,6,CS,Y-ST-ONE,4,0.9999999999999951,4,C,4,5,0,0,0,0,0
6,49,3.81,4.11,7,CS,B-CR-ONE,2,0.9999999999999819,2,C,4,6,0,0,0,0,0
7,49,4.41,4.71,8,C,R-TR-THREE,1,0.9999999999999679,1,C,4,7,0,0,0,0,0
8,49,5.01,5.31,9,C,Y-TR-THREE,4,0.9999999999999966,4,C,4,8,0,0,0,0,0
9,49,5.61,5.91,10,CN,R-CR-ONE,1,0.999999999999973,1,C,4,9,0,0,0,0,0
10,49,6.21,6.51,11,C,B-TR-FOUR,2,0.9999999999999909,2,C,4,10,0,0,0,0,0
11,49,6.81,7.11,12,CS,B-CR-FOUR,2,0.9999999999999821,2,S,4,1,1,0,0,0,0
12,49,7.41,7.71,13,CN,G-ST-THREE,4,0.9999999999999969,3,S,4,X,1,1,1,1,0
13,49,8.01,8.31,14,SN,G-ST-FOUR,4,0.9999999999999317,4,S,4,1,1,0,0,0,0
14,49,8.61,8.91,15,N,G-SQ-TWO,1,0.9999999999999976,2,S,4,X,1,1,1,0,0
15,49,9.22,9.52,16,SN,B-TR-THREE,3,0.9999999999999203,3,S,4,1,1,0,0,0,0
16,49,9.82,10.12,17,S,Y-SQ-FOUR,1,0.9999999999999445,1,S,4,2,1,0,0,0,0
17,49,10.42,10.72,18,S,B-SQ-FOUR,1,0.9999999999999328,1,S,4,3,1,0,0,0,0
18,49,11.06,11.36,19,CS,G-TR-FOUR,3,0.9999999999999345,3,S,4,4,1,0,0,0,0
19,49,11.66,11.96,20,S,G-ST-TWO,4,0.9999999999999574,4,S,4,5,1,0,0,0,0
20,49,12.26,12.56,21,S,B-SQ-THREE,1,0.9999999999999754,1,S,4,6,1,0,0,0,0
21,49,12.86,13.16,22,S,R-TR-TWO,3,0.999999999999958,3,S,4,7,1,0,0,0,0
22,49,13.47,13.77,23,S,R-ST-TWO,4,0.9999999999999813,4,S,4,8,1,0,0,0,0
23,49,14.07,14.37,24,S,Y-TR-FOUR,3,0.999999999999981,3,S,4,9,1,0,0,0,0
24,49,14.67,14.97,25,CSN,R-SQ-ONE,1,0.9999999999999549,1,S,4,10,1,0,0,0,0
25,49,15.27,15.57,26,S,Y-SQ-TWO,2,0.9999999999999976,1,N,4,X,2,1,1,1,0
26,49,15.87,16.17,27,CSN,Y-ST-FOUR,4,0.9999999999999951,4,N,4,1,2,0,0,0,0
27,49,16.47,16.77,28,CN,B-TR-TWO,2,0.9999999999999903,2,N,4,2,2,0,0,0,0
28,49,17.07,17.37,29,C,Y-CR-TWO,2,0.9999999999999968,4,N,4,X,2,1,1,0,0
29,49,17.67,17.97,30,N,G-ST-ONE,1,0.9999999999999634,1,N,4,1,2,0,0,0,0
30,49,18.27,18.57,31,CN,G-SQ-THREE,3,0.9999999999999399,3,N,4,2,2,0,0,0,0
31,49,18.87,19.17,32,N,B-ST-THREE,3,0.9999999999999459,3,N,4,3,2,0,0,0,0
32,49,19.48,19.78,33,SN,B-ST-FOUR,4,0.999999999999992,4,N,4,4,2,0,0,0,0
33,49,20.08,20.38,34,N,G-TR-ONE,1,0.9999999999999906,1,N,4,5,2,0,0,0,0
34,49,20.68,20.98,35,N,G-TR-TWO,2,0.9999999999999978,2,N,4,6,2,0,0,0,0
35,49,21.28,21.58,36,N,Y-CR-THREE,3,0.9999999999999429,3,N,4,7,2,0,0,0,0
36,49,21.88,22.18,37,N,R-SQ-THREE,3,0.999999999999968,3,N,4,8,2,0,0,0,0
37,49,22.48,22.78,38,N,Y-SQ-THREE,3,0.9999999999999424,3,N,4,9,2,0,0,0,0
38,49,23.08,23.38,39,N,Y-TR-ONE,1,0.9999999999999862,1,N,4,10,2,0,0,0,0
39,49,23.68,23.98,40,N,Y-CR-ONE,4,0.9999999999999982,1,C,4,X,3,1,1,1,0
40,49,24.28,24.58,41,S,R-ST-ONE,1,0.9999999999999968,4,C,4,X,3,1,0,0,0
41,49,24.88,25.18,42,C,R-TR-FOUR,1,0.9999999999999659,1,C,4,1,3,0,0,0,0
42,49,25.52,25.82,43,CSN,G-TR-THREE,3,0.999999992619242,3,C,4,2,3,0,0,0,0
43,49,26.12,26.42,44,C,B-TR-ONE,2,0.9999999999999831,2,C,4,3,3,0,0,0,0
44,49,26.72,27.02,45,C,G-CR-FOUR,3,0.9999999999999665,3,C,4,4,3,0,0,0,0
45,49,27.32,27.62,46,CS,B-CR-THREE,2,0.9999999999999964,2,C,4,5,3,0,0,0,0
46,49,27.92,28.22,47,CS,R-SQ-FOUR,1,0.999999999999965,1,C,4,6,3,0,0,0,0
47,49,28.52,28.82,48,C,R-ST-FOUR,1,0.9999999999999686,1,C,4,7,3,0,0,0,0
48,49,29.12,29.42,49,CN,B-ST-TWO,2,0.9999999999999767,2,C,4,8,3,0,0,0,0
