,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,90,0.2,0.5,1,SN,Y-SQ-ONE,4,0.999999999999996,1,C,1,X,0,1,0,0,0
1,90,0.8,1.1,2,C,B-SQ-ONE,2,0.9999999999999974,2,C,1,1,0,0,0,0,0
2,90,1.4,1.7,3,C,R-CR-TWO,1,0.9999999999999977,1,C,1,2,0,0,0,0,0
3,90,2.01,2.31,4,N,R-CR-THREE,1,0.999999999999997,3,C,1,X,0,1,0,0,0
4,90,2.61,2.91,5,N,B-ST-ONE,2,0.9999999999999973,1,C,1,X,0,1,1,0,0
5,90,3.21,3.51,6,CS,Y-ST-ONE,4,0.9999999999999977,4,C,1,1,0,0,0,0,0
6,90,3.81,4.11,7,CS,B-CR-ONE,2,0.9999999999999978,2,C,1,2,0,0,0,0,0
7,90,4.41,4.71,8,SN,R-TR-THREE,1,0.9999999999999974,3,C,1,X,0,1,1,0,0
8,90,5.01,5.31,9,C,Y-TR-THREE,4,0.9999999999999969,4,C,1,1,0,0,0,0,0
9,90,5.61,5.91,10,CN,R-CR-ONE,1,0.9999999999999967,1,C,1,2,0,0,0,0,0
10,90,6.21,6.51,11,N,B-TR-FOUR,2,0.9999999999999976,4,C,1,X,0,1,1,0,0
11,90,6.81,7.11,12,N,B-CR-FOUR,2,0.9999999999999974,4,C,1,X,0,1,1,0,0
12,90,7.41,7.71,13,S,G-ST-THREE,3,0.9999999999999966,4,C,1,X,0,1,0,0,0
13,90,8.01,8.31,14,C,G-ST-FOUR,3,0.999999999999997,3,C,1,1,0,0,0,0,0
14,90,8.62,8.92,15,C,G-SQ-TWO,3,0.9999999999999971,3,C,1,2,0,0,0,0,0
15,90,9.22,9.52,16,SN,B-TR-THREE,2,0.9999999999999972,3,C,1,X,0,1,0,0,0
16,90,9.82,10.12,17,CN,Y-SQ-FOUR,4,0.9999999999999973,4,C,1,1,0,0,0,0,0
17,90,10.42,10.72,18,S,B-SQ-FOUR,2,0.9999999999999972,1,C,1,X,0,1,0,0,0
18,90,11.02,11.32,19,CS,G-TR-FOUR,3,0.9999999999999977,3,C,1,1,0,0,0,0,0
19,90,11.62,11.92,20,C,G-ST-TWO,3,0.9999999999999971,3,C,1,2,0,0,0,0,0
20,90,12.22,12.52,21,N,B-SQ-THREE,2,0.9999999999999976,3,C,1,X,0,1,0,0,0
21,90,12.82,13.12,22,N,R-TR-TWO,1,0.999999999999998,2,C,1,X,0,1,1,0,0
22,90,13.42,13.72,23,S,R-ST-TWO,1,0.9999999999999969,4,C,1,X,0,1,0,0,0
23,90,14.02,14.32,24,CN,Y-TR-FOUR,4,0.9999999999999974,4,C,1,1,0,0,0,0,0
24,90,14.63,14.93,25,CSN,R-SQ-ONE,1,0.9999999999999972,1,C,1,2,0,0,0,0,0
25,90,15.23,15.53,26,N,Y-SQ-TWO,4,0.9999999999999978,2,C,1,X,0,1,1,0,0
26,90,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999972,4,C,1,1,0,0,0,0,0
27,90,16.43,16.73,28,S,B-TR-TWO,2,0.9999999999999971,3,C,1,X,0,1,1,0,0
28,90,17.03,17.33,29,C,Y-CR-TWO,4,0.9999999999999974,4,C,1,1,0,0,0,0,0
29,90,17.63,17.93,30,C,G-ST-ONE,3,0.9999999999999976,3,C,1,2,0,0,0,0,0
30,90,18.23,18.53,31,CN,G-SQ-THREE,3,0.999999999999997,3,C,1,3,0,0,0,0,0
31,90,18.83,19.13,32,N,B-ST-THREE,2,0.9999999999999968,3,C,1,X,0,1,1,0,0
32,90,19.43,19.73,33,SN,B-ST-FOUR,2,0.9999999999999967,4,C,1,X,0,1,1,0,0
33,90,20.03,20.33,34,CS,G-TR-ONE,3,0.9999999999999969,3,C,1,1,0,0,0,0,0
34,90,20.64,20.94,35,CS,G-TR-TWO,3,0.999999999999998,3,C,1,2,0,0,0,0,0
35,90,21.24,21.54,36,N,Y-CR-THREE,4,0.9999999999999974,3,C,1,X,0,1,0,0,0
36,90,21.84,22.14,37,N,R-SQ-THREE,1,0.9999999999999964,3,C,1,X,0,1,1,0,0
37,90,22.44,22.74,38,S,Y-SQ-THREE,4,0.9999999999999974,1,C,1,X,0,1,0,0,0
38,90,23.04,23.34,39,C,Y-TR-ONE,4,0.9999999999999969,4,C,1,1,0,0,0,0,0
39,90,23.64,23.94,40,C,Y-CR-ONE,4,0.9999999999999973,4,C,1,2,0,0,0,0,0
40,90,24.24,24.54,41,CN,R-ST-ONE,1,0.9999999999999956,1,C,1,3,0,0,0,0,0
41,90,24.84,25.14,42,N,R-TR-FOUR,1,0.9999999999999973,4,C,1,X,0,1,1,0,0
42,90,25.44,25.74,43,CSN,G-TR-THREE,3,0.9999999999999979,3,C,1,1,0,0,0,0,0
43,90,26.04,26.34,44,S,B-TR-ONE,2,0.999999999999997,3,C,1,X,0,1,1,0,0
44,90,26.65,26.95,45,C,G-CR-FOUR,3,0.9999999999999969,3,C,1,1,0,0,0,0,0
45,90,27.25,27.55,46,CS,B-CR-THREE,2,0.9999999999999969,2,C,1,2,0,0,0,0,0
46,90,27.85,28.15,47,N,R-SQ-FOUR,1,0.9999999999999973,4,C,1,X,0,1,0,0,0
47,90,28.45,28.75,48,SN,R-ST-FOUR,1,0.999999999999997,4,C,1,X,0,1,1,0,0
48,90,29.05,29.35,49,S,B-ST-TWO,2,0.9999999999999974,4,C,1,X,0,1,1,0,0
49,90,29.65,29.95,50,C,G-CR-ONE,3,0.9999999999999968,3,C,1,1,0,0,0,0,0
50,90,30.25,30.55,51,CN,R-TR-ONE,1,0.9999999999999964,1,C,1,2,0,0,0,0,0
51,90,30.85,31.15,52,CN,G-CR-THREE,3,0.999999999999997,3,C,1,3,0,0,0,0,0
52,90,31.45,31.75,53,N,R-CR-FOUR,1,0.9999999999999971,4,C,1,X,0,1,1,0,0
53,90,32.06,32.36,54,S,Y-CR-FOUR,4,0.9999999999999971,2,C,1,X,0,1,0,0,0
54,90,32.66,32.96,55,C,G-SQ-ONE,3,0.9999999999999974,3,C,1,1,0,0,0,0,0
55,90,33.26,33.56,56,CS,R-SQ-TWO,1,0.9999999999999966,1,C,1,2,0,0,0,0,0
56,90,33.86,34.16,57,N,Y-TR-TWO,4,0.9999999999999966,2,C,1,X,0,1,0,0,0
57,90,34.46,34.76,58,N,Y-ST-TWO,4,0.9999999999999981,2,C,1,X,0,1,1,0,0
58,90,35.06,35.36,59,CSN,B-CR-TWO,2,0.999999999999998,2,C,1,1,0,0,0,0,0
59,90,35.66,35.96,60,SN,G-CR-TWO,3,0.9999999999999983,2,C,1,X,0,1,1,0,0
60,90,36.26,36.56,61,CN,B-SQ-TWO,2,0.9999999999999959,2,C,1,1,0,0,0,0,0
61,90,36.87,37.17,62,CS,Y-ST-THREE,4,0.9999999999999959,4,C,1,2,0,0,0,0,0
62,90,37.47,37.77,63,N,R-ST-THREE,1,0.9999999999999973,3,C,1,X,0,1,0,0,0
63,90,38.07,38.37,64,N,G-SQ-FOUR,3,0.9999999999999982,4,C,1,X,0,1,1,0,0
64,90,38.67,38.97,65,SN,Y-SQ-ONE,4,0.9999999999999964,1,C,1,X,0,1,1,0,0
65,90,39.27,39.57,66,C,B-SQ-ONE,2,0.9999999999999969,2,C,1,1,0,0,0,0,0
66,90,39.87,40.17,67,C,R-CR-TWO,1,0.9999999999999976,1,C,1,2,0,0,0,0,0
67,90,40.47,40.77,68,N,R-CR-THREE,1,0.9999999999999974,3,C,1,X,0,1,0,0,0
68,90,41.07,41.37,69,N,B-ST-ONE,2,0.999999999999996,1,C,1,X,0,1,1,0,0
