,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,95,0.2,0.5,1,SN,Y-SQ-ONE,1,0.9999999999998883,1,N,13,1,0,0,0,0,0
1,95,0.91,1.21,2,SN,B-SQ-ONE,1,0.9999999999999086,1,N,13,2,0,0,0,0,0
2,95,1.51,1.81,3,SN,R-CR-TWO,2,0.9999999999999151,2,N,13,3,0,0,0,0,0
3,95,2.13,2.43,4,S,R-CR-THREE,3,0.9999999999999966,2,N,13,X,0,1,1,0,0
4,95,2.73,3.03,5,C,B-ST-ONE,1,0.9999999999999978,2,N,13,X,0,1,0,0,0
5,95,3.33,3.63,6,N,Y-ST-ONE,1,0.9999999999999452,1,N,13,1,0,0,0,0,0
6,95,3.94,4.24,7,N,B-CR-ONE,1,0.9999999999999086,1,N,13,2,0,0,0,0,0
7,95,6.2,6.5,8,SN,R-TR-THREE,3,0.999999999999892,3,N,13,3,0,0,0,0,0
8,95,6.81,7.11,9,SN,Y-TR-THREE,3,0.9999999938137809,3,N,13,4,0,0,0,0,0
9,95,7.41,7.71,10,CN,R-CR-ONE,1,0.99999999999993,1,N,13,5,0,0,0,0,0
10,95,8.07,8.37,11,N,B-TR-FOUR,4,0.9999999999999067,4,N,13,6,0,0,0,0,0
11,95,8.82,9.12,12,N,B-CR-FOUR,4,0.9999999999999255,4,N,13,7,0,0,0,0,0
12,95,9.42,9.72,13,CN,G-ST-THREE,3,0.9999999999999698,3,N,13,8,0,0,0,0,0
13,95,10.86,11.16,14,,G-ST-FOUR,4,0.9999999999999469,2,N,13,X,0,1,0,0,1
14,95,11.46,11.76,15,N,G-SQ-TWO,2,0.9999999999999513,2,N,13,1,0,0,0,0,0
15,95,12.45,12.75,16,C,B-TR-THREE,3,0.999999999999914,2,N,13,X,0,1,0,0,0
16,95,13.05,13.35,17,CN,Y-SQ-FOUR,4,0.9999999999999162,4,N,13,1,0,0,0,0,0
17,95,13.73,14.03,18,C,B-SQ-FOUR,4,0.9999999999999694,2,N,13,X,0,1,1,0,0
18,95,14.33,14.63,19,,G-TR-FOUR,4,0.9999999999999933,2,N,13,X,0,1,0,0,0
19,95,14.93,15.23,20,N,G-ST-TWO,2,0.9999999999999795,2,N,13,1,0,0,0,0,0
20,95,15.53,15.83,21,C,B-SQ-THREE,3,0.9999983646625921,2,N,13,X,0,1,0,0,0
21,95,16.13,16.43,22,N,R-TR-TWO,2,0.999999965062667,2,N,13,1,0,0,0,0,0
22,95,16.73,17.03,23,S,R-ST-TWO,2,0.9999999999999974,4,N,13,X,0,1,0,0,0
23,95,17.33,17.63,24,CN,Y-TR-FOUR,4,0.9999999999999923,4,N,13,1,0,0,0,0,0
24,95,17.93,18.23,25,CSN,R-SQ-ONE,1,0.9999999999999274,1,N,13,2,0,0,0,0,0
25,95,18.53,18.83,26,N,Y-SQ-TWO,2,0.9999999999999295,2,N,13,3,0,0,0,0,0
26,95,19.14,19.44,27,CSN,Y-ST-FOUR,4,0.9999999999999281,4,N,13,4,0,0,0,0,0
27,95,19.74,20.04,28,CN,B-TR-TWO,2,0.9999999999999177,2,N,13,5,0,0,0,0,0
28,95,20.34,20.64,29,SN,Y-CR-TWO,2,0.9999999999999288,2,N,13,6,0,0,0,0,0
29,95,21.06,21.36,30,N,G-ST-ONE,1,0.9999999999998953,1,N,13,7,0,0,0,0,0
30,95,21.9,22.2,31,,G-SQ-THREE,3,0.9999233435675147,2,N,13,X,0,1,0,0,1
31,95,22.51,22.81,32,S,B-ST-THREE,3,0.9999999999999973,4,N,13,X,0,1,0,0,0
32,95,23.11,23.41,33,C,B-ST-FOUR,4,0.999999999999997,2,N,13,X,0,1,0,0,0
33,95,23.71,24.01,34,N,G-TR-ONE,1,0.999999999999925,1,N,13,1,0,0,0,0,0
34,95,24.37,24.67,35,N,G-TR-TWO,2,0.9999999999999116,2,N,13,2,0,0,0,0,0
35,95,25.12,25.42,36,N,Y-CR-THREE,3,0.9999999999999257,3,N,13,3,0,0,0,0,0
36,95,26.04,26.34,37,N,R-SQ-THREE,3,0.9999999999999052,3,N,13,4,0,0,0,0,0
37,95,26.64,26.94,38,,Y-SQ-THREE,3,0.9999999999999355,2,N,13,X,0,1,0,0,0
38,95,27.25,27.55,39,S,Y-TR-ONE,1,0.9999999999999987,3,N,13,X,0,1,0,0,0
39,95,27.85,28.15,40,C,Y-CR-ONE,1,0.9999999999999932,4,N,13,X,0,1,0,0,0
40,95,28.45,28.75,41,,R-ST-ONE,1,0.9999999999916646,2,N,13,X,0,1,0,0,0
41,95,29.05,29.35,42,N,R-TR-FOUR,4,0.9999999999999104,4,N,13,1,0,0,0,0,0
42,95,29.91,30.21,43,,G-TR-THREE,3,0.9999999978725138,2,N,13,X,0,1,0,0,0
43,95,30.51,30.81,44,N,B-TR-ONE,1,0.9999999956975799,1,N,13,1,0,0,0,0,0
44,95,31.18,31.48,45,S,G-CR-FOUR,4,0.9999999999999979,2,N,13,X,0,1,0,0,0
45,95,31.78,32.08,46,CS,B-CR-THREE,3,0.9999999999999972,2,N,13,X,0,1,1,0,0
46,95,32.38,32.68,47,,R-SQ-FOUR,4,0.9999999999999798,2,N,13,X,0,1,0,0,0
47,95,32.98,33.28,48,SN,R-ST-FOUR,4,0.9999999999999066,4,N,13,1,0,0,0,0,0
48,95,33.58,33.88,49,CN,B-ST-TWO,2,0.9999999999999151,2,N,13,2,0,0,0,0,0
49,95,34.18,34.48,50,S,G-CR-ONE,1,0.999999999999998,2,N,13,X,0,1,0,0,0
50,95,34.78,35.08,51,CN,R-TR-ONE,1,0.9999999999999066,1,N,13,1,0,0,0,0,0
51,95,35.38,35.68,52,S,G-CR-THREE,3,0.9999999999999063,2,N,13,X,0,1,0,0,0
52,95,35.98,36.28,53,N,R-CR-FOUR,4,0.9999999949546042,4,N,13,1,0,0,0,0,0
53,95,36.64,36.94,54,S,Y-CR-FOUR,4,0.9999999999999971,2,N,13,X,0,1,0,0,0
54,95,37.24,37.54,55,C,G-SQ-ONE,1,0.9999999999999932,3,N,13,X,0,1,0,0,0
55,95,37.84,38.14,56,N,R-SQ-TWO,2,0.9999999999999294,2,N,13,1,0,0,0,0,0
56,95,38.44,38.74,57,N,Y-TR-TWO,2,0.9999999999999304,2,N,13,2,0,0,0,0,0
57,95,39.04,39.34,58,N,Y-ST-TWO,2,0.9999999999999105,2,N,13,3,0,0,0,0,0
