,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,84,0.2,0.5,1,,Y-SQ-ONE,4,0.9999999999999838,2,C,1,X,0,1,0,0,0
1,84,0.8,1.1,2,SN,B-SQ-ONE,2,0.9999999999999972,1,C,1,X,0,1,0,0,0
2,84,1.4,1.7,3,C,R-CR-TWO,1,0.9999999999999667,1,C,1,1,0,0,0,0,0
3,84,2.0,2.3,4,C,R-CR-THREE,1,0.9999999999999754,1,C,1,2,0,0,0,0,0
4,84,2.6,2.9,5,C,B-ST-ONE,2,0.9999999999999748,2,C,1,3,0,0,0,0,0
5,84,3.21,3.51,6,CS,Y-ST-ONE,4,0.999999999999953,4,C,1,4,0,0,0,0,0
6,84,3.81,4.11,7,CS,B-CR-ONE,2,0.9999999999999829,2,C,1,5,0,0,0,0,0
7,84,4.41,4.71,8,C,R-TR-THREE,1,0.9999999999999803,1,C,1,6,0,0,0,0,0
8,84,5.01,5.31,9,C,Y-TR-THREE,4,0.9999999999999653,4,C,1,7,0,0,0,0,0
9,84,5.61,5.91,10,CN,R-CR-ONE,1,0.9999999999999729,1,C,1,8,0,0,0,0,0
10,84,6.21,6.51,11,C,B-TR-FOUR,2,0.9999999999999821,2,C,1,9,0,0,0,0,0
11,84,6.81,7.11,12,CS,B-CR-FOUR,2,0.9999999999999891,2,C,1,10,0,0,0,0,0
12,84,7.41,7.71,13,CN,G-ST-THREE,3,0.9999999999999821,3,N,1,1,1,0,0,0,0
13,84,8.01,8.31,14,C,G-ST-FOUR,4,0.9999999999999969,3,N,1,X,1,1,1,1,0
14,84,8.61,8.91,15,N,G-SQ-TWO,2,0.9999999999999932,2,N,1,1,1,0,0,0,0
15,84,9.22,9.52,16,C,B-TR-THREE,3,0.9999999999999944,2,N,1,X,1,1,0,1,0
16,84,9.82,10.12,17,CN,Y-SQ-FOUR,4,0.9999999999999792,4,N,1,1,1,0,0,0,0
17,84,10.42,10.72,18,C,B-SQ-FOUR,4,0.9999999999999973,2,N,1,X,1,1,1,1,0
18,84,11.02,11.32,19,N,G-TR-FOUR,4,0.9999999999999822,4,N,1,1,1,0,0,0,0
19,84,11.62,11.92,20,N,G-ST-TWO,2,0.9999999999999889,2,N,1,2,1,0,0,0,0
20,84,12.22,12.52,21,N,B-SQ-THREE,3,0.9999999999999912,3,N,1,3,1,0,0,0,0
21,84,12.82,13.12,22,N,R-TR-TWO,2,0.999999999999999,2,N,1,4,1,0,0,0,0
22,84,13.42,13.72,23,N,R-ST-TWO,2,0.9999999999999769,2,N,1,5,1,0,0,0,0
23,84,14.02,14.32,24,CN,Y-TR-FOUR,4,0.9999999999999816,4,N,1,6,1,0,0,0,0
24,84,14.62,14.92,25,,R-SQ-ONE,1,0.9999999999999976,2,N,1,X,1,1,0,0,1
25,84,15.22,15.52,26,N,Y-SQ-TWO,2,0.9999999999999771,2,N,1,1,1,0,0,0,0
26,84,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999813,4,N,1,2,1,0,0,0,0
27,84,16.43,16.73,28,CN,B-TR-TWO,2,0.9999999999999863,2,N,1,3,1,0,0,0,0
28,84,17.03,17.33,29,SN,Y-CR-TWO,2,0.999999999999984,2,N,1,4,1,0,0,0,0
29,84,17.63,17.93,30,N,G-ST-ONE,1,0.9999999999999778,1,N,1,5,1,0,0,0,0
30,84,18.23,18.53,31,CN,G-SQ-THREE,3,0.9999999999999913,3,N,1,6,1,0,0,0,0
31,84,18.83,19.13,32,N,B-ST-THREE,3,0.9999999999999806,3,N,1,7,1,0,0,0,0
32,84,19.43,19.73,33,SN,B-ST-FOUR,4,0.9999999999999829,4,N,1,8,1,0,0,0,0
33,84,20.03,20.33,34,,G-TR-ONE,1,0.9999999999999802,2,N,1,X,1,1,0,0,1
34,84,20.63,20.93,35,CS,G-TR-TWO,2,0.9999999999999961,3,N,1,X,1,1,0,1,0
35,84,21.23,21.53,36,C,Y-CR-THREE,3,0.999999999999997,4,N,1,X,1,1,1,1,0
36,84,21.84,22.14,37,N,R-SQ-THREE,3,0.9999999999999898,3,N,1,1,1,0,0,0,0
37,84,22.44,22.74,38,C,Y-SQ-THREE,3,0.9999999999999969,4,N,1,X,1,1,0,1,0
38,84,23.04,23.34,39,N,Y-TR-ONE,1,0.999999999999969,1,N,1,1,1,0,0,0,0
39,84,23.64,23.94,40,S,Y-CR-ONE,1,0.9999999999999951,2,N,1,X,1,1,0,0,0
40,84,24.24,24.54,41,,R-ST-ONE,1,0.9999999999999989,2,N,1,X,1,1,0,0,0
41,84,24.84,25.14,42,N,R-TR-FOUR,4,0.9999999999999752,4,N,1,1,1,0,0,0,0
42,84,25.44,25.74,43,CSN,G-TR-THREE,3,0.9999999999999823,3,N,1,2,1,0,0,0,0
43,84,26.04,26.34,44,C,B-TR-ONE,1,0.9999999999999986,2,N,1,X,1,1,1,1,0
44,84,26.64,26.94,45,N,G-CR-FOUR,4,0.9999999999999644,4,N,1,1,1,0,0,0,0
45,84,27.25,27.55,46,N,B-CR-THREE,3,0.9999999999999825,3,N,1,2,1,0,0,0,0
46,84,27.85,28.15,47,,R-SQ-FOUR,4,0.9999999999923457,2,N,1,X,1,1,0,0,0
47,84,28.45,28.75,48,SN,R-ST-FOUR,4,0.9999999999999739,4,N,1,1,1,0,0,0,0
48,84,29.05,29.35,49,CN,B-ST-TWO,2,0.9999999999999851,2,N,1,2,1,0,0,0,0
49,84,29.65,29.95,50,S,G-CR-ONE,1,0.9999999999999769,2,N,1,X,1,1,0,0,0
50,84,30.25,30.55,51,CN,R-TR-ONE,1,0.9999999999999575,1,N,1,1,1,0,0,0,0
51,84,30.85,31.15,52,CN,G-CR-THREE,3,0.9999999999999855,3,N,1,2,1,0,0,0,0
52,84,31.45,31.75,53,N,R-CR-FOUR,4,0.99999999999998,4,N,1,3,1,0,0,0,0
53,84,32.05,32.35,54,CN,Y-CR-FOUR,4,0.9999999999999871,4,N,1,4,1,0,0,0,0
54,84,32.65,32.95,55,,G-SQ-ONE,1,0.9999999999999912,2,N,1,X,1,1,0,0,0
55,84,33.26,33.56,56,N,R-SQ-TWO,2,0.9999999999999868,2,N,1,1,1,0,0,0,0
56,84,33.86,34.16,57,N,Y-TR-TWO,2,0.9999999999999833,2,N,1,2,1,0,0,0,0
57,84,34.46,34.76,58,N,Y-ST-TWO,2,0.9999999999999958,2,N,1,3,1,0,0,0,0
58,84,35.06,35.36,59,CSN,B-CR-TWO,2,0.9999999999999877,2,N,1,4,1,0,0,0,0
59,84,35.66,35.96,60,SN,G-CR-TWO,2,0.9999999999999954,2,N,1,5,1,0,0,0,0
60,84,36.26,36.56,61,CN,B-SQ-TWO,2,0.999999999999996,2,N,1,6,1,0,0,0,0
61,84,36.86,37.16,62,N,Y-ST-THREE,3,0.9999999999999915,3,N,1,7,1,0,0,0,0
62,84,37.46,37.76,63,N,R-ST-THREE,3,0.9999999999999671,3,N,1,8,1,0,0,0,0
63,84,38.06,38.36,64,N,G-SQ-FOUR,4,0.9999999999999803,4,N,1,9,1,0,0,0,0
64,84,38.66,38.96,65,SN,Y-SQ-ONE,1,0.9999999999999573,1,N,1,10,1,0,0,0,0
65,84,39.26,39.56,66,SN,B-SQ-ONE,1,0.9999999999999761,1,S,1,1,2,0,0,0,0
66,84,39.87,40.17,67,SN,R-CR-TWO,2,0.9999999999999865,2,S,1,2,2,0,0,0,0
67,84,40.47,40.77,68,N,R-CR-THREE,2,0.9999999999999974,3,S,1,X,2,1,1,1,0
68,84,41.07,41.37,69,S,B-ST-ONE,4,0.9999999999999875,4,S,1,1,2,0,0,0,0
69,84,41.67,41.97,70,CS,Y-ST-ONE,4,0.9999999999999902,4,S,1,2,2,0,0,0,0
70,84,42.27,42.57,71,CS,B-CR-ONE,2,0.999999999999982,2,S,1,3,2,0,0,0,0
71,84,42.87,43.17,72,SN,R-TR-THREE,3,0.9999999999999766,3,S,1,4,2,0,0,0,0
72,84,43.47,43.77,73,SN,Y-TR-THREE,3,0.9999999999999661,3,S,1,5,2,0,0,0,0
73,84,44.07,44.37,74,S,R-CR-ONE,2,0.9999999999999653,2,S,1,6,2,0,0,0,0
74,84,44.67,44.97,75,S,B-TR-FOUR,3,0.9999999999999732,3,S,1,7,2,0,0,0,0
75,84,45.28,45.58,76,CS,B-CR-FOUR,2,0.9999999999999744,2,S,1,8,2,0,0,0,0
76,84,45.88,46.18,77,S,G-ST-THREE,4,0.9999999999999943,4,S,1,9,2,0,0,0,0
77,84,46.48,46.78,78,SN,G-ST-FOUR,4,0.9999999999999958,4,S,1,10,2,0,0,0,0
78,84,47.08,47.38,79,S,G-SQ-TWO,3,0.9999999999999823,1,C,1,X,3,1,1,1,0
79,84,47.68,47.98,80,C,B-TR-THREE,2,0.999999999999989,2,C,1,1,3,0,0,0,0
80,84,48.28,48.58,81,CN,Y-SQ-FOUR,4,0.999999999999974,4,C,1,2,3,0,0,0,0
81,84,48.88,49.18,82,C,B-SQ-FOUR,2,0.9999999999999876,2,C,1,3,3,0,0,0,0
82,84,49.48,49.78,83,CS,G-TR-FOUR,3,0.9999999999999739,3,C,1,4,3,0,0,0,0
83,84,50.08,50.38,84,C,G-ST-TWO,3,0.9999999999999853,3,C,1,5,3,0,0,0,0
84,84,50.68,50.98,85,C,B-SQ-THREE,2,0.9999999999999655,2,C,1,6,3,0,0,0,0
85,84,51.28,51.58,86,C,R-TR-TWO,1,0.9999999999999863,1,C,1,7,3,0,0,0,0
86,84,51.89,52.19,87,C,R-ST-TWO,1,0.9999999999999858,1,C,1,8,3,0,0,0,0
87,84,52.49,52.79,88,CN,Y-TR-FOUR,4,0.9999999999999579,4,C,1,9,3,0,0,0,0
88,84,53.09,53.39,89,CSN,R-SQ-ONE,1,0.9999999999999813,1,C,1,10,3,0,0,0,0
89,84,53.69,53.99,90,C,Y-SQ-TWO,1,0.9999999999999958,4,S,1,X,4,1,1,1,0
90,84,54.29,54.59,91,CSN,Y-ST-FOUR,4,0.9999999999999826,4,S,1,1,4,0,0,0,0
91,84,54.89,55.19,92,CN,B-TR-TWO,3,0.999999999999998,2,S,1,X,4,1,1,1,0
92,84,55.49,55.79,93,SN,Y-CR-TWO,2,0.9999999999999911,2,S,1,1,4,0,0,0,0
