,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,73,0.2,0.5,1,SN,Y-SQ-ONE,4,0.9999999999999977,1,C,0,X,0,1,0,0,0
1,73,0.8,1.1,2,SN,B-SQ-ONE,2,0.9999999999999971,1,C,0,X,0,1,1,0,0
2,73,1.4,1.7,3,C,R-CR-TWO,1,0.9999999999999902,1,C,0,1,0,0,0,0,0
3,73,2.0,2.3,4,C,R-CR-THREE,1,0.9999999999999832,1,C,0,2,0,0,0,0,0
4,73,2.6,2.9,5,C,B-ST-ONE,2,0.9999999999999706,2,C,0,3,0,0,0,0,0
5,73,3.21,3.51,6,CS,Y-ST-ONE,4,0.9999999999999557,4,C,0,4,0,0,0,0,0
6,73,3.81,4.11,7,CS,B-CR-ONE,2,0.9999999999999571,2,C,0,5,0,0,0,0,0
7,73,4.41,4.71,8,C,R-TR-THREE,1,0.9999999999999748,1,C,0,6,0,0,0,0,0
8,73,5.01,5.31,9,C,Y-TR-THREE,4,0.9999999999999595,4,C,0,7,0,0,0,0,0
9,73,5.61,5.91,10,CN,R-CR-ONE,1,0.9999999999999826,1,C,0,8,0,0,0,0,0
10,73,6.21,6.51,11,C,B-TR-FOUR,2,0.9999999999999755,2,C,0,9,0,0,0,0,0
11,73,6.81,7.11,12,CS,B-CR-FOUR,2,0.9999999999999712,2,C,0,10,0,0,0,0,0
12,73,7.41,7.71,13,CN,G-ST-THREE,3,0.9999999999999741,3,N,0,1,1,0,0,0,0
13,73,8.01,8.31,14,C,G-ST-FOUR,4,0.9999999999999947,3,N,0,X,1,1,1,1,0
14,73,8.61,8.91,15,N,G-SQ-TWO,2,0.9999999999999772,2,N,0,1,1,0,0,0,0
15,73,9.22,9.52,16,SN,B-TR-THREE,3,0.9999999999999755,3,N,0,2,1,0,0,0,0
16,73,9.82,10.12,17,CN,Y-SQ-FOUR,4,0.9999999999999504,4,N,0,3,1,0,0,0,0
17,73,10.42,10.72,18,N,B-SQ-FOUR,4,0.9999999999999569,4,N,0,4,1,0,0,0,0
18,73,11.02,11.32,19,N,G-TR-FOUR,4,0.9999999999999593,4,N,0,5,1,0,0,0,0
19,73,11.62,11.92,20,N,G-ST-TWO,2,0.9999999999999869,2,N,0,6,1,0,0,0,0
20,73,12.22,12.52,21,N,B-SQ-THREE,3,0.9999999999999704,3,N,0,7,1,0,0,0,0
21,73,12.82,13.12,22,N,R-TR-TWO,2,0.9999999999999899,2,N,0,8,1,0,0,0,0
22,73,13.42,13.72,23,N,R-ST-TWO,2,0.9999999999999837,2,N,0,9,1,0,0,0,0
23,73,14.02,14.32,24,CN,Y-TR-FOUR,4,0.9999999999999567,4,N,0,10,1,0,0,0,0
24,73,14.62,14.92,25,CSN,R-SQ-ONE,1,0.9999999999999741,1,S,0,1,2,0,0,0,0
25,73,15.22,15.52,26,N,Y-SQ-TWO,1,0.9999999999999977,2,S,0,X,2,1,1,1,0
26,73,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999638,4,S,0,1,2,0,0,0,0
27,73,16.43,16.73,28,S,B-TR-TWO,3,0.9999999999999829,3,S,0,2,2,0,0,0,0
28,73,17.03,17.33,29,SN,Y-CR-TWO,2,0.9999999999999595,2,S,0,3,2,0,0,0,0
29,73,17.63,17.93,30,S,G-ST-ONE,4,0.9999999999999599,4,S,0,4,2,0,0,0,0
30,73,18.23,18.53,31,S,G-SQ-THREE,1,0.9999999999999972,1,S,0,5,2,0,0,0,0
31,73,18.83,19.13,32,S,B-ST-THREE,4,0.9999999999999568,4,S,0,6,2,0,0,0,0
32,73,19.43,19.73,33,SN,B-ST-FOUR,4,0.9999999999999533,4,S,0,7,2,0,0,0,0
33,73,20.03,20.33,34,CS,G-TR-ONE,3,0.999999999999982,3,S,0,8,2,0,0,0,0
34,73,20.63,20.93,35,CS,G-TR-TWO,3,0.9999999999999816,3,S,0,9,2,0,0,0,0
35,73,21.23,21.53,36,S,Y-CR-THREE,2,0.9999999999999724,2,S,0,10,2,0,0,0,0
36,73,22.04,22.34,37,CS,R-SQ-THREE,1,0.9999999999999974,1,C,0,1,3,0,0,0,0
37,73,22.79,23.09,38,N,Y-SQ-THREE,4,0.9999999999999978,3,C,0,X,3,1,0,0,0
38,73,23.4,23.7,39,S,Y-TR-ONE,4,0.9999999999999788,3,C,0,X,3,1,0,1,0
39,73,24.0,24.3,40,C,Y-CR-ONE,4,0.9999999999999487,4,C,0,1,3,0,0,0,0
40,73,24.6,24.9,41,CN,R-ST-ONE,1,0.9999999999999789,1,C,0,2,3,0,0,0,0
41,73,25.2,25.5,42,C,R-TR-FOUR,1,0.9999999999999677,1,C,0,3,3,0,0,0,0
42,73,25.8,26.1,43,CSN,G-TR-THREE,3,0.9999999999999744,3,C,0,4,3,0,0,0,0
43,73,26.4,26.7,44,C,B-TR-ONE,2,0.9999999999999798,2,C,0,5,3,0,0,0,0
44,73,27.0,27.3,45,C,G-CR-FOUR,3,0.9999999999999954,3,C,0,6,3,0,0,0,0
45,73,27.6,27.9,46,CS,B-CR-THREE,2,0.9999999999999825,2,C,0,7,3,0,0,0,0
46,73,28.2,28.5,47,CS,R-SQ-FOUR,1,0.9999999999999826,1,C,0,8,3,0,0,0,0
47,73,28.8,29.1,48,C,R-ST-FOUR,1,0.9999999999999816,1,C,0,9,3,0,0,0,0
48,73,29.41,29.71,49,CN,B-ST-TWO,2,0.9999999999999791,2,C,0,10,3,0,0,0,0
49,73,30.01,30.31,50,C,G-CR-ONE,1,0.9999999999999933,3,N,0,X,4,1,1,1,0
50,73,30.61,30.91,51,CN,R-TR-ONE,1,0.9999999999999922,1,N,0,1,4,0,0,0,0
51,73,31.21,31.51,52,CN,G-CR-THREE,3,0.9999999999999664,3,N,0,2,4,0,0,0,0
52,73,31.81,32.11,53,N,R-CR-FOUR,4,0.9999999999999525,4,N,0,3,4,0,0,0,0
53,73,32.41,32.71,54,CN,Y-CR-FOUR,4,0.9999999999999627,4,N,0,4,4,0,0,0,0
54,73,33.01,33.31,55,SN,G-SQ-ONE,1,0.9999999999999891,1,N,0,5,4,0,0,0,0
55,73,33.61,33.91,56,N,R-SQ-TWO,2,0.9999999999999766,2,N,0,6,4,0,0,0,0
56,73,34.21,34.51,57,N,Y-TR-TWO,2,0.9999999999999836,2,N,0,7,4,0,0,0,0
57,73,34.82,35.12,58,N,Y-ST-TWO,2,0.9999999999999941,2,N,0,8,4,0,0,0,0
58,73,35.42,35.72,59,CSN,B-CR-TWO,2,0.9999999999999867,2,N,0,9,4,0,0,0,0
59,73,36.02,36.32,60,SN,G-CR-TWO,2,0.9999999999999828,2,N,0,10,4,0,0,0,0
60,73,36.62,36.92,61,CN,B-SQ-TWO,1,0.9999999999999966,2,S,0,X,5,1,1,1,0
61,73,37.22,37.52,62,CS,Y-ST-THREE,4,0.9999999999999744,4,S,0,1,5,0,0,0,0
62,73,37.82,38.12,63,S,R-ST-THREE,4,0.9999999999999598,4,S,0,2,5,0,0,0,0
63,73,38.42,38.72,64,S,G-SQ-FOUR,1,0.9999999999999907,1,S,0,3,5,0,0,0,0
64,73,39.02,39.32,65,SN,Y-SQ-ONE,1,0.9999999999999885,1,S,0,4,5,0,0,0,0
65,73,39.62,39.92,66,SN,B-SQ-ONE,1,0.9999999999999959,1,S,0,5,5,0,0,0,0
66,73,40.22,40.52,67,SN,R-CR-TWO,2,0.9999999999999609,2,S,0,6,5,0,0,0,0
67,73,40.83,41.12,68,S,R-CR-THREE,2,0.9999999999999557,2,S,0,7,5,0,0,0,0
68,73,41.43,41.73,69,S,B-ST-ONE,4,0.999999999999968,4,S,0,8,5,0,0,0,0
69,73,42.03,42.33,70,CS,Y-ST-ONE,4,0.9999999999999645,4,S,0,9,5,0,0,0,0
70,73,42.63,42.93,71,CS,B-CR-ONE,2,0.9999999999999746,2,S,0,10,5,0,0,0,0
71,73,43.23,43.53,72,SN,R-TR-THREE,1,0.9999999999999969,3,C,0,X,6,1,1,1,0
72,73,43.83,44.13,73,C,Y-TR-THREE,4,0.9999999999999686,4,C,0,1,6,0,0,0,0
73,73,44.43,44.73,74,CN,R-CR-ONE,1,0.9999999999999913,1,C,0,2,6,0,0,0,0
74,73,45.03,45.33,75,C,B-TR-FOUR,2,0.9999999999999736,2,C,0,3,6,0,0,0,0
75,73,45.63,45.93,76,CS,B-CR-FOUR,2,0.999999999999975,2,C,0,4,6,0,0,0,0
76,73,46.23,46.53,77,CN,G-ST-THREE,3,0.9999999999999709,3,C,0,5,6,0,0,0,0
77,73,46.83,47.13,78,C,G-ST-FOUR,3,0.9999999999999871,3,C,0,6,6,0,0,0,0
78,73,47.44,47.74,79,C,G-SQ-TWO,3,0.9999999999999796,3,C,0,7,6,0,0,0,0
79,73,48.04,48.34,80,C,B-TR-THREE,2,0.9999999999999858,2,C,0,8,6,0,0,0,0
80,73,48.64,48.94,81,CN,Y-SQ-FOUR,4,0.9999999999999688,4,C,0,9,6,0,0,0,0
81,73,49.24,49.54,82,C,B-SQ-FOUR,2,0.9999999999999739,2,C,0,10,6,0,0,0,0
82,73,49.84,50.14,83,CS,G-TR-FOUR,4,0.9999999999999968,3,N,0,X,7,1,1,1,0
83,73,50.44,50.74,84,N,G-ST-TWO,2,0.9999999999999902,2,N,0,1,7,0,0,0,0
84,73,51.04,51.34,85,N,B-SQ-THREE,3,0.9999999999999721,3,N,0,2,7,0,0,0,0
85,73,51.64,51.94,86,N,R-TR-TWO,2,0.9999999999999869,2,N,0,3,7,0,0,0,0
86,73,52.24,52.54,87,N,R-ST-TWO,2,0.9999999999999771,2,N,0,4,7,0,0,0,0
87,73,52.85,53.15,88,CN,Y-TR-FOUR,4,0.9999999999999628,4,N,0,5,7,0,0,0,0
