,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,60,0.2,0.5,1,,Y-SQ-ONE,1,0.9999999999962419,2,N,15,X,0,1,0,0,0
1,60,0.96,1.26,2,C,B-SQ-ONE,1,0.9999999999999981,2,N,15,X,0,1,0,0,0
2,60,1.57,1.87,3,SN,R-CR-TWO,2,0.9999999999999819,2,N,15,1,0,0,0,0,0
3,60,2.17,2.47,4,C,R-CR-THREE,3,0.9999999999999977,1,N,15,X,0,1,0,0,0
4,60,2.77,3.07,5,C,B-ST-ONE,1,0.9999999999999979,2,N,15,X,0,1,1,0,0
5,60,3.37,3.67,6,CS,Y-ST-ONE,1,0.999999999999883,4,N,15,X,0,1,1,0,0
6,60,3.97,4.27,7,CS,B-CR-ONE,1,0.9999999999999598,2,N,15,X,0,1,1,0,0
7,60,4.57,4.87,8,C,R-TR-THREE,3,0.9999999999999974,1,N,15,X,0,1,1,0,0
8,60,5.17,5.47,9,SN,Y-TR-THREE,3,0.9999894247698226,3,N,15,1,0,0,0,0,0
9,60,5.77,6.07,10,S,R-CR-ONE,1,0.9999999999999981,2,N,15,X,0,1,1,0,0
10,60,6.37,6.67,11,C,B-TR-FOUR,4,0.9999999999999988,2,N,15,X,0,1,0,0,0
11,60,6.98,7.28,12,CS,B-CR-FOUR,4,0.9999999999999977,2,N,15,X,0,1,1,0,0
12,60,7.58,7.88,13,CN,G-ST-THREE,3,0.9999999999999961,3,N,15,1,0,0,0,0,0
13,60,8.18,8.48,14,SN,G-ST-FOUR,4,0.9998846508253658,4,N,15,2,0,0,0,0,0
14,60,8.78,9.08,15,N,G-SQ-TWO,2,0.9999999999999414,2,N,15,3,0,0,0,0,0
15,60,9.38,9.68,16,C,B-TR-THREE,3,0.999999999999999,2,N,15,X,0,1,0,0,0
16,60,9.98,10.28,17,,Y-SQ-FOUR,4,0.9999999999999829,2,N,15,X,0,1,0,0,0
17,60,10.58,10.88,18,C,B-SQ-FOUR,4,0.9999999999999983,2,N,15,X,0,1,0,0,0
18,60,11.18,11.48,19,CS,G-TR-FOUR,4,0.9999999999999964,3,N,15,X,0,1,1,0,0
19,60,11.78,12.08,20,N,G-ST-TWO,2,0.9999999999999978,2,N,15,1,0,0,0,0,0
20,60,12.71,13.01,21,C,B-SQ-THREE,3,0.9999999999999947,2,N,15,X,0,1,0,0,0
21,60,13.31,13.61,22,N,R-TR-TWO,2,0.9999999999999009,2,N,15,1,0,0,0,0,0
22,60,14.26,14.56,23,N,R-ST-TWO,2,0.999999999999921,2,N,15,2,0,0,0,0,0
23,60,14.87,15.17,24,CN,Y-TR-FOUR,4,0.9999999999999973,4,N,15,3,0,0,0,0,0
24,60,15.47,15.77,25,CSN,R-SQ-ONE,1,0.9999999999982065,1,N,15,4,0,0,0,0,0
25,60,16.6,16.9,26,N,Y-SQ-TWO,2,0.9999999999999156,2,N,15,5,0,0,0,0,0
26,60,17.6,17.9,27,,Y-ST-FOUR,4,0.9999999999999716,2,N,15,X,0,1,0,0,1
27,60,18.2,18.5,28,CN,B-TR-TWO,2,0.9946668249588605,2,N,15,1,0,0,0,0,0
28,60,18.8,19.1,29,SN,Y-CR-TWO,2,0.9999999999999534,2,N,15,2,0,0,0,0,0
29,60,19.4,19.7,30,,G-ST-ONE,1,0.9999999999999882,2,N,15,X,0,1,0,0,0
30,60,20.0,20.3,31,CN,G-SQ-THREE,3,0.9999999999999878,3,N,15,1,0,0,0,0,0
31,60,20.6,20.9,32,C,B-ST-THREE,3,0.9999999999999977,2,N,15,X,0,1,1,0,0
32,60,21.2,21.5,33,C,B-ST-FOUR,4,0.999999999999998,2,N,15,X,0,1,1,0,0
33,60,21.81,22.11,34,,G-TR-ONE,1,0.9999999999999524,2,N,15,X,0,1,0,0,0
34,60,22.41,22.71,35,N,G-TR-TWO,2,0.9999999999999589,2,N,15,1,0,0,0,0,0
35,60,23.01,23.31,36,C,Y-CR-THREE,3,0.9999999999999976,4,N,15,X,0,1,0,0,0
36,60,23.61,23.91,37,CS,R-SQ-THREE,3,0.9999999999999966,1,N,15,X,0,1,1,0,0
37,60,24.21,24.51,38,,Y-SQ-THREE,3,0.9999999999999422,2,N,15,X,0,1,0,0,0
38,60,24.81,25.11,39,N,Y-TR-ONE,1,0.9999999496990022,1,N,15,1,0,0,0,0,0
39,60,25.41,25.71,40,C,Y-CR-ONE,1,0.9999999999999973,4,N,15,X,0,1,0,0,0
40,60,26.01,26.31,41,CN,R-ST-ONE,1,0.9999999999998619,1,N,15,1,0,0,0,0,0
41,60,27.21,27.51,42,C,R-TR-FOUR,4,0.9999999999999986,1,N,15,X,0,1,1,0,0
42,60,28.08,28.38,43,,G-TR-THREE,3,0.9999999999999981,2,N,15,X,0,1,0,0,0
43,60,28.68,28.98,44,C,B-TR-ONE,1,0.9999999999999967,2,N,15,X,0,1,0,0,0
44,60,29.28,29.58,45,C,G-CR-FOUR,4,0.999999999999997,3,N,15,X,0,1,1,0,0
45,60,29.88,30.18,46,N,B-CR-THREE,3,0.9999999999999978,3,N,15,1,0,0,0,0,0
46,60,30.48,30.78,47,CS,R-SQ-FOUR,4,0.9999999999999967,1,N,15,X,0,1,0,0,0
47,60,31.09,31.39,48,C,R-ST-FOUR,4,0.9999999999999977,1,N,15,X,0,1,1,0,0
48,60,31.69,31.99,49,CN,B-ST-TWO,2,0.9999999999998929,2,N,15,1,0,0,0,0,0
49,60,32.29,32.59,50,S,G-CR-ONE,1,0.9999999999999087,2,N,15,X,0,1,0,0,0
50,60,32.89,33.19,51,,R-TR-ONE,1,0.9999999999999312,2,N,15,X,0,1,0,0,0
51,60,33.49,33.79,52,S,G-CR-THREE,3,0.9999999999999974,2,N,15,X,0,1,0,0,0
52,60,34.09,34.39,53,C,R-CR-FOUR,4,0.9999999999999972,1,N,15,X,0,1,0,0,0
53,60,34.69,34.99,54,CN,Y-CR-FOUR,4,0.9999999999998304,4,N,15,1,0,0,0,0,0
54,60,35.45,35.75,55,C,G-SQ-ONE,1,0.9999999999999983,3,N,15,X,0,1,1,0,0
55,60,36.05,36.35,56,CS,R-SQ-TWO,2,0.9999999999999977,1,N,15,X,0,1,1,0,0
56,60,36.65,36.95,57,N,Y-TR-TWO,2,0.9999999999999372,2,N,15,1,0,0,0,0,0
