,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,16,0.2,0.5,1,SN,Y-SQ-ONE,1,0.9999999999998894,1,N,13,1,0,0,0,0,0
1,16,0.8,1.1,2,SN,B-SQ-ONE,1,0.9999999999999675,1,N,13,2,0,0,0,0,0
2,16,1.4,1.7,3,SN,R-CR-TWO,2,0.999999999999971,2,N,13,3,0,0,0,0,0
3,16,2.0,2.3,4,S,R-CR-THREE,3,0.999999999999997,2,N,13,X,0,1,1,0,0
4,16,2.6,2.9,5,C,B-ST-ONE,1,0.9999999999999976,2,N,13,X,0,1,0,0,0
5,16,3.21,3.51,6,N,Y-ST-ONE,1,0.9999999999999705,1,N,13,1,0,0,0,0,0
6,16,3.81,4.11,7,N,B-CR-ONE,1,0.9999999999999793,1,N,13,2,0,0,0,0,0
7,16,4.41,4.71,8,,R-TR-THREE,3,0.9999999999953774,2,N,13,X,0,1,0,0,0
8,16,5.01,5.31,9,SN,Y-TR-THREE,3,0.9999999999999686,3,N,13,1,0,0,0,0,0
9,16,5.61,5.91,10,CN,R-CR-ONE,1,0.9999999999999802,1,N,13,2,0,0,0,0,0
10,16,6.21,6.51,11,N,B-TR-FOUR,4,0.9999999999999672,4,N,13,3,0,0,0,0,0
11,16,6.81,7.11,12,N,B-CR-FOUR,4,0.9999999999999777,4,N,13,4,0,0,0,0,0
12,16,7.41,7.71,13,CN,G-ST-THREE,3,0.9999999999999478,3,N,13,5,0,0,0,0,0
13,16,8.01,8.31,14,SN,G-ST-FOUR,4,0.9999999999999666,4,N,13,6,0,0,0,0,0
14,16,8.61,8.91,15,N,G-SQ-TWO,2,0.999999999999975,2,N,13,7,0,0,0,0,0
15,16,9.22,9.52,16,SN,B-TR-THREE,3,0.9999999999999648,3,N,13,8,0,0,0,0,0
16,16,9.82,10.12,17,,Y-SQ-FOUR,4,0.9999999999999625,2,N,13,X,0,1,0,0,1
17,16,10.42,10.72,18,N,B-SQ-FOUR,4,0.9999999999999635,4,N,13,1,0,0,0,0,0
18,16,11.02,11.32,19,N,G-TR-FOUR,4,0.9999999999999566,4,N,13,2,0,0,0,0,0
19,16,11.62,11.92,20,N,G-ST-TWO,2,0.9999999999999711,2,N,13,3,0,0,0,0,0
20,16,12.22,12.52,21,N,B-SQ-THREE,3,0.9999999999999588,3,N,13,4,0,0,0,0,0
21,16,12.82,13.12,22,N,R-TR-TWO,2,0.9999999999999817,2,N,13,5,0,0,0,0,0
22,16,13.42,13.72,23,N,R-ST-TWO,2,0.9999999999999726,2,N,13,6,0,0,0,0,0
23,16,14.02,14.32,24,CN,Y-TR-FOUR,4,0.9999999999999587,4,N,13,7,0,0,0,0,0
24,16,14.62,14.92,25,,R-SQ-ONE,1,0.9999999917113002,2,N,13,X,0,1,0,0,1
25,16,15.22,15.52,26,N,Y-SQ-TWO,2,0.9999999999999911,2,N,13,1,0,0,0,0,0
26,16,15.83,16.13,27,,Y-ST-FOUR,4,0.9999999999999717,2,N,13,X,0,1,0,0,0
27,16,16.43,16.73,28,CN,B-TR-TWO,2,0.9999999999999918,2,N,13,1,0,0,0,0,0
