,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,8,0.2,0.5,1,C,Y-SQ-ONE,1,0.9999999999999202,4,S,20,X,0,1,0,0,0
1,8,0.8,1.1,2,SN,B-SQ-ONE,1,0.9999999999999717,1,S,20,1,0,0,0,0,0
2,8,1.4,1.7,3,SN,R-CR-TWO,2,0.9999999999999709,2,S,20,2,0,0,0,0,0
3,8,2.0,2.3,4,N,R-CR-THREE,2,0.9999999999999977,3,S,20,X,0,1,1,0,0
4,8,2.6,2.9,5,N,B-ST-ONE,4,0.9999999999999968,1,S,20,X,0,1,1,0,0
5,8,3.21,3.51,6,CS,Y-ST-ONE,4,0.9999999999999813,4,S,20,1,0,0,0,0,0
6,8,3.81,4.11,7,CS,B-CR-ONE,2,0.9999999999999772,2,S,20,2,0,0,0,0,0
7,8,4.41,4.71,8,SN,R-TR-THREE,3,0.9999999999999771,3,S,20,3,0,0,0,0,0
8,8,5.01,5.31,9,SN,Y-TR-THREE,3,0.9999999999999833,3,S,20,4,0,0,0,0,0
9,8,5.61,5.91,10,S,R-CR-ONE,2,0.9999999999999761,2,S,20,5,0,0,0,0,0
10,8,6.21,6.51,11,S,B-TR-FOUR,3,0.9999999999999696,3,S,20,6,0,0,0,0,0
11,8,6.81,7.11,12,CS,B-CR-FOUR,2,0.9999999999999653,2,S,20,7,0,0,0,0,0
12,8,7.41,7.71,13,S,G-ST-THREE,4,0.9999999999999863,4,S,20,8,0,0,0,0,0
13,8,8.01,8.31,14,SN,G-ST-FOUR,4,0.9999999999999815,4,S,20,9,0,0,0,0,0
14,8,8.61,8.91,15,S,G-SQ-TWO,1,0.9999999999999765,1,S,20,10,0,0,0,0,0
15,8,9.22,9.52,16,SN,B-TR-THREE,3,0.999999999999975,3,N,20,1,1,0,0,0,0
16,8,9.82,10.12,17,S,Y-SQ-FOUR,4,0.9999999999999972,1,N,20,X,1,1,1,1,0
17,8,10.42,10.72,18,C,B-SQ-FOUR,4,0.9999999999999968,2,N,20,X,1,1,0,0,0
18,8,11.02,11.32,19,N,G-TR-FOUR,4,0.9999999999999911,4,N,20,1,1,0,0,0,0
19,8,11.62,11.92,20,N,G-ST-TWO,2,0.9999999999999655,2,N,20,2,1,0,0,0,0
20,8,12.22,12.52,21,N,B-SQ-THREE,3,0.9999999999999639,3,N,20,3,1,0,0,0,0
21,8,12.82,13.12,22,N,R-TR-TWO,2,0.9999999999999711,2,N,20,4,1,0,0,0,0
22,8,13.42,13.72,23,N,R-ST-TWO,2,0.9999999999999643,2,N,20,5,1,0,0,0,0
23,8,14.02,14.32,24,CN,Y-TR-FOUR,4,0.9999999999999788,4,N,20,6,1,0,0,0,0
24,8,14.62,14.92,25,CSN,R-SQ-ONE,1,0.9999999999999687,1,N,20,7,1,0,0,0,0
25,8,15.22,15.52,26,N,Y-SQ-TWO,2,0.9999999999999785,2,N,20,8,1,0,0,0,0
26,8,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999969,4,N,20,9,1,0,0,0,0
27,8,16.43,16.73,28,CN,B-TR-TWO,2,0.9999999999999662,2,N,20,10,1,0,0,0,0
28,8,17.03,17.33,29,SN,Y-CR-TWO,4,0.9999999999999977,2,C,20,X,2,1,1,1,0
29,8,17.63,17.93,30,N,G-ST-ONE,3,0.9999999999999973,1,C,20,X,2,1,1,1,0
30,8,18.23,18.53,31,S,G-SQ-THREE,3,0.9999999999999974,1,C,20,X,2,1,0,0,0
31,8,18.83,19.13,32,C,B-ST-THREE,2,0.9999999999999701,2,C,20,1,2,0,0,0,0
32,8,19.43,19.73,33,C,B-ST-FOUR,2,0.999999999999968,2,C,20,2,2,0,0,0,0
33,8,20.03,20.33,34,CS,G-TR-ONE,3,0.9999999999999563,3,C,20,3,2,0,0,0,0
34,8,20.63,20.93,35,CS,G-TR-TWO,3,0.9999999999999493,3,C,20,4,2,0,0,0,0
35,8,21.23,21.53,36,C,Y-CR-THREE,4,0.9999999999999722,4,C,20,5,2,0,0,0,0
36,8,21.84,22.14,37,CS,R-SQ-THREE,1,0.9999999999999554,1,C,20,6,2,0,0,0,0
37,8,22.44,22.74,38,C,Y-SQ-THREE,4,0.9999999999999619,4,C,20,7,2,0,0,0,0
38,8,23.04,23.34,39,C,Y-TR-ONE,4,0.9999999999999665,4,C,20,8,2,0,0,0,0
39,8,23.64,23.94,40,C,Y-CR-ONE,4,0.9999999999999658,4,C,20,9,2,0,0,0,0
40,8,24.24,24.54,41,CN,R-ST-ONE,1,0.9999999999999466,1,C,20,10,2,0,0,0,0
41,8,24.84,25.14,42,C,R-TR-FOUR,4,0.9999999999999974,1,N,20,X,3,1,1,1,0
42,8,25.44,25.74,43,CSN,G-TR-THREE,3,0.9999999999999659,3,N,20,1,3,0,0,0,0
43,8,26.04,26.34,44,N,B-TR-ONE,1,0.9999999999999665,1,N,20,2,3,0,0,0,0
44,8,26.64,26.94,45,N,G-CR-FOUR,4,0.9999999999999823,4,N,20,3,3,0,0,0,0
45,8,27.25,27.55,46,N,B-CR-THREE,3,0.9999999999999631,3,N,20,4,3,0,0,0,0
46,8,27.85,28.15,47,N,R-SQ-FOUR,4,0.9999999999999847,4,N,20,5,3,0,0,0,0
47,8,28.45,28.75,48,SN,R-ST-FOUR,4,0.9999999999999882,4,N,20,6,3,0,0,0,0
48,8,29.05,29.35,49,CN,B-ST-TWO,2,0.9999999999999593,2,N,20,7,3,0,0,0,0
49,8,29.65,29.95,50,N,G-CR-ONE,1,0.999999999999959,1,N,20,8,3,0,0,0,0
50,8,30.25,30.55,51,CN,R-TR-ONE,1,0.9999999999999711,1,N,20,9,3,0,0,0,0
51,8,30.85,31.15,52,CN,G-CR-THREE,3,0.999999999999974,3,N,20,10,3,0,0,0,0
52,8,31.45,31.75,53,N,R-CR-FOUR,1,0.9999999999999976,4,C,20,X,4,1,1,1,0
53,8,32.05,32.35,54,CN,Y-CR-FOUR,4,0.9999999999999972,4,C,20,1,4,0,0,0,0
54,8,32.65,32.95,55,SN,G-SQ-ONE,3,0.9999999999999968,1,C,20,X,4,1,1,1,0
55,8,33.26,33.56,56,CS,R-SQ-TWO,1,0.9999999999999427,1,C,20,1,4,0,0,0,0
56,8,33.86,34.16,57,C,Y-TR-TWO,4,0.9999999999999666,4,C,20,2,4,0,0,0,0
57,8,34.46,34.76,58,CS,Y-ST-TWO,4,0.9999999999999656,4,C,20,3,4,0,0,0,0
58,8,35.06,35.36,59,CSN,B-CR-TWO,2,0.9999999999999812,2,C,20,4,4,0,0,0,0
59,8,35.66,35.96,60,C,G-CR-TWO,3,0.9999999999999621,3,C,20,5,4,0,0,0,0
60,8,36.26,36.56,61,CN,B-SQ-TWO,2,0.9999999999999758,2,C,20,6,4,0,0,0,0
61,8,36.86,37.16,62,CS,Y-ST-THREE,4,0.9999999999999594,4,C,20,7,4,0,0,0,0
62,8,37.46,37.76,63,C,R-ST-THREE,1,0.9999999999999651,1,C,20,8,4,0,0,0,0
63,8,38.06,38.36,64,C,G-SQ-FOUR,3,0.9999999999999477,3,C,20,9,4,0,0,0,0
64,8,38.66,38.96,65,C,Y-SQ-ONE,4,0.9999999999999696,4,C,20,10,4,0,0,0,0
65,8,39.26,39.56,66,C,B-SQ-ONE,1,0.9999999999999974,2,S,20,X,5,1,1,1,0
66,8,39.87,40.17,67,SN,R-CR-TWO,2,0.9999999999999679,2,S,20,1,5,0,0,0,0
67,8,40.47,40.77,68,N,R-CR-THREE,2,0.999999999999997,3,S,20,X,5,1,1,0,0
68,8,41.07,41.37,69,N,B-ST-ONE,4,0.999999999999998,1,S,20,X,5,1,1,0,0
69,8,41.67,41.97,70,CS,Y-ST-ONE,4,0.9999999999999847,4,S,20,1,5,0,0,0,0
70,8,42.27,42.57,71,CS,B-CR-ONE,2,0.9999999999999775,2,S,20,2,5,0,0,0,0
71,8,42.87,43.17,72,SN,R-TR-THREE,3,0.9999999999999762,3,S,20,3,5,0,0,0,0
72,8,43.47,43.77,73,SN,Y-TR-THREE,3,0.9999999999999878,3,S,20,4,5,0,0,0,0
73,8,44.07,44.37,74,S,R-CR-ONE,2,0.9999999999999792,2,S,20,5,5,0,0,0,0
74,8,44.67,44.97,75,S,B-TR-FOUR,3,0.9999999999999653,3,S,20,6,5,0,0,0,0
75,8,45.28,45.58,76,CS,B-CR-FOUR,2,0.9999999999999707,2,S,20,7,5,0,0,0,0
76,8,45.88,46.18,77,S,G-ST-THREE,4,0.9999999999999847,4,S,20,8,5,0,0,0,0
77,8,46.48,46.78,78,SN,G-ST-FOUR,4,0.9999999999999818,4,S,20,9,5,0,0,0,0
78,8,47.08,47.38,79,S,G-SQ-TWO,1,0.9999999999999793,1,S,20,10,5,0,0,0,0
79,8,47.68,47.98,80,SN,B-TR-THREE,3,0.9999999999999819,3,S,20,1,6,0,0,0,0
80,8,48.28,48.58,81,S,Y-SQ-FOUR,1,0.99999999999996,1,S,20,2,6,0,0,0,0
81,8,48.88,49.18,82,S,B-SQ-FOUR,1,0.9999999999999505,1,S,20,3,6,0,0,0,0
82,8,49.48,49.78,83,CS,G-TR-FOUR,3,0.999999999999967,3,S,20,4,6,0,0,0,0
83,8,50.08,50.38,84,S,G-ST-TWO,4,0.999999999999982,4,S,20,5,6,0,0,0,0
84,8,50.68,50.98,85,S,B-SQ-THREE,1,0.9999999999999718,1,S,20,6,6,0,0,0,0
85,8,51.28,51.58,86,S,R-TR-TWO,3,0.9999999999999676,3,S,20,7,6,0,0,0,0
86,8,51.89,52.19,87,S,R-ST-TWO,4,0.9999999999999934,4,S,20,8,6,0,0,0,0
87,8,52.49,52.79,88,S,Y-TR-FOUR,3,0.9999999999999603,3,S,20,9,6,0,0,0,0
88,8,53.09,53.39,89,CSN,R-SQ-ONE,1,0.9999999999999808,1,S,20,10,6,0,0,0,0
89,8,53.69,53.99,90,S,Y-SQ-TWO,2,0.9999999999999968,1,N,20,X,7,1,1,1,0
90,8,54.29,54.59,91,CSN,Y-ST-FOUR,4,0.9999999999999684,4,N,20,1,7,0,0,0,0
