,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,85,0.2,0.5,1,SN,Y-SQ-ONE,1,0.9999999999999962,1,N,9,1,0,0,0,0,0
1,85,0.8,1.1,2,SN,B-SQ-ONE,1,0.9999999999999603,1,N,9,2,0,0,0,0,0
2,85,1.4,1.7,3,SN,R-CR-TWO,2,0.9999999999999623,2,N,9,3,0,0,0,0,0
3,85,2.0,2.3,4,S,R-CR-THREE,3,0.9999999999999971,2,N,9,X,0,1,1,0,0
4,85,2.6,2.9,5,C,B-ST-ONE,1,0.9999999999999978,2,N,9,X,0,1,0,0,0
5,85,3.21,3.51,6,N,Y-ST-ONE,1,0.9999999999999717,1,N,9,1,0,0,0,0,0
6,85,3.81,4.11,7,N,B-CR-ONE,1,0.9999999999999696,1,N,9,2,0,0,0,0,0
7,85,4.41,4.71,8,SN,R-TR-THREE,3,0.9999999999999859,3,N,9,3,0,0,0,0,0
8,85,5.01,5.31,9,SN,Y-TR-THREE,3,0.9999999999999786,3,N,9,4,0,0,0,0,0
9,85,5.61,5.91,10,CN,R-CR-ONE,1,0.9999999999999811,1,N,9,5,0,0,0,0,0
10,85,6.21,6.51,11,N,B-TR-FOUR,4,0.9999999999999732,4,N,9,6,0,0,0,0,0
11,85,6.81,7.11,12,N,B-CR-FOUR,4,0.9999999999999637,4,N,9,7,0,0,0,0,0
12,85,7.41,7.71,13,CN,G-ST-THREE,3,0.9999999999999665,3,N,9,8,0,0,0,0,0
13,85,8.01,8.31,14,SN,G-ST-FOUR,4,0.999999999999963,4,N,9,9,0,0,0,0,0
14,85,8.61,8.91,15,N,G-SQ-TWO,2,0.9999999999999784,2,N,9,10,0,0,0,0,0
15,85,9.22,9.52,16,SN,B-TR-THREE,2,0.9999999999999972,3,C,9,X,1,1,1,1,0
16,85,9.82,10.12,17,S,Y-SQ-FOUR,4,0.9999999999999972,1,C,9,X,1,1,1,0,0
17,85,10.42,10.72,18,C,B-SQ-FOUR,2,0.9999999999999694,2,C,9,1,1,0,0,0,0
18,85,11.02,11.32,19,CS,G-TR-FOUR,3,0.9999999999999807,3,C,9,2,1,0,0,0,0
19,85,11.62,11.92,20,C,G-ST-TWO,3,0.9999999999999712,3,C,9,3,1,0,0,0,0
20,85,12.22,12.52,21,C,B-SQ-THREE,2,0.9999999999999719,2,C,9,4,1,0,0,0,0
21,85,12.82,13.12,22,C,R-TR-TWO,1,0.9999999999999687,1,C,9,5,1,0,0,0,0
22,85,13.43,13.73,23,C,R-ST-TWO,1,0.9999999999999764,1,C,9,6,1,0,0,0,0
23,85,14.03,14.33,24,CN,Y-TR-FOUR,4,0.9999999999999651,4,C,9,7,1,0,0,0,0
24,85,14.63,14.93,25,CSN,R-SQ-ONE,1,0.9999999999999698,1,C,9,8,1,0,0,0,0
25,85,15.23,15.53,26,C,Y-SQ-TWO,4,0.9999999999999688,4,C,9,9,1,0,0,0,0
26,85,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999634,4,C,9,10,1,0,0,0,0
27,85,16.43,16.73,28,CN,B-TR-TWO,3,0.9999999999999968,2,S,9,X,2,1,1,1,0
28,85,17.03,17.33,29,SN,Y-CR-TWO,2,0.9999999999999609,2,S,9,1,2,0,0,0,0
29,85,17.63,17.93,30,N,G-ST-ONE,4,0.9999999999999966,1,S,9,X,2,1,1,0,0
