,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,61,0.2,0.5,1,SN,Y-SQ-ONE,1,0.9999999999999872,1,S,22,1,0,0,0,0,0
1,61,0.8,1.1,2,SN,B-SQ-ONE,1,0.9999999999999646,1,S,22,2,0,0,0,0,0
2,61,1.4,1.7,3,SN,R-CR-TWO,2,0.9999999999999836,2,S,22,3,0,0,0,0,0
3,61,2.0,2.3,4,N,R-CR-THREE,2,0.9999999999999968,3,S,22,X,0,1,1,0,0
4,61,2.6,2.9,5,S,B-ST-ONE,4,0.9999999999999596,4,S,22,1,0,0,0,0,0
5,61,3.21,3.51,6,CS,Y-ST-ONE,4,0.9999999999999801,4,S,22,2,0,0,0,0,0
6,61,3.83,4.13,7,,B-CR-ONE,2,0.9999999999999214,4,S,22,X,0,1,0,0,0
7,61,4.43,4.73,8,C,R-TR-THREE,3,0.9999999999999962,1,S,22,X,0,1,0,0,0
8,61,5.03,5.33,9,C,Y-TR-THREE,3,0.999999999999998,4,S,22,X,0,1,1,0,0
9,61,5.63,5.93,10,CN,R-CR-ONE,2,0.9999999999999968,1,S,22,X,0,1,1,0,0
10,61,6.23,6.53,11,C,B-TR-FOUR,3,0.9999999999999976,2,S,22,X,0,1,1,0,0
11,61,6.83,7.13,12,CS,B-CR-FOUR,2,0.9999999999999934,2,S,22,1,0,0,0,0,0
12,61,7.43,7.73,13,CN,G-ST-THREE,4,0.9999999999999972,3,S,22,X,0,1,1,0,0
13,61,8.04,8.34,14,SN,G-ST-FOUR,4,0.9999999999999631,4,S,22,1,0,0,0,0,0
14,61,8.64,8.94,15,S,G-SQ-TWO,1,0.9999999999999868,1,S,22,2,0,0,0,0,0
15,61,9.24,9.54,16,SN,B-TR-THREE,3,0.9999999999999855,3,S,22,3,0,0,0,0,0
16,61,9.84,10.14,17,S,Y-SQ-FOUR,1,0.9999999999999901,1,S,22,4,0,0,0,0,0
17,61,10.44,10.74,18,S,B-SQ-FOUR,1,0.9999999999999836,1,S,22,5,0,0,0,0,0
18,61,11.04,11.34,19,CS,G-TR-FOUR,3,0.9999999999999716,3,S,22,6,0,0,0,0,0
19,61,11.64,11.94,20,S,G-ST-TWO,4,0.9999999999999778,4,S,22,7,0,0,0,0,0
20,61,12.24,12.54,21,S,B-SQ-THREE,1,0.9999999999999749,1,S,22,8,0,0,0,0,0
