,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,9,0.2,0.5,1,SN,Y-SQ-ONE,1,0.9999999999999066,1,N,14,1,0,0,0,0,0
1,9,0.8,1.1,2,C,B-SQ-ONE,1,0.9999999999999974,2,N,14,X,0,1,0,0,0
2,9,1.4,1.7,3,SN,R-CR-TWO,2,0.9999999999999458,2,N,14,1,0,0,0,0,0
3,9,2.0,2.3,4,N,R-CR-THREE,3,0.9999999999999922,3,N,14,2,0,0,0,0,0
4,9,2.6,2.9,5,N,B-ST-ONE,1,0.9999999999999605,1,N,14,3,0,0,0,0,0
5,9,3.21,3.51,6,N,Y-ST-ONE,1,0.9999999999999523,1,N,14,4,0,0,0,0,0
6,9,3.81,4.11,7,N,B-CR-ONE,1,0.9999999999999518,1,N,14,5,0,0,0,0,0
7,9,4.41,4.71,8,SN,R-TR-THREE,3,0.999999999999981,3,N,14,6,0,0,0,0,0
8,9,5.01,5.31,9,SN,Y-TR-THREE,3,0.9999999999999711,3,N,14,7,0,0,0,0,0
9,9,5.61,5.91,10,CN,R-CR-ONE,1,0.9999999999999676,1,N,14,8,0,0,0,0,0
10,9,6.21,6.51,11,N,B-TR-FOUR,4,0.9999999999999712,4,N,14,9,0,0,0,0,0
11,9,6.81,7.11,12,N,B-CR-FOUR,4,0.999999999999977,4,N,14,10,0,0,0,0,0
12,9,7.41,7.71,13,CN,G-ST-THREE,4,0.9999999999999976,3,S,14,X,1,1,1,1,0
13,9,8.01,8.31,14,SN,G-ST-FOUR,4,0.9999999999999772,4,S,14,1,1,0,0,0,0
14,9,8.61,8.91,15,S,G-SQ-TWO,1,0.9999999999999694,1,S,14,2,1,0,0,0,0
15,9,9.22,9.52,16,SN,B-TR-THREE,3,0.9999999999999882,3,S,14,3,1,0,0,0,0
16,9,9.82,10.12,17,,Y-SQ-FOUR,1,0.9999999999999977,3,S,14,X,1,1,0,0,0
17,9,10.42,10.72,18,S,B-SQ-FOUR,1,0.9999999999999674,1,S,14,1,1,0,0,0,0
18,9,11.02,11.32,19,CS,G-TR-FOUR,3,0.9999999999999868,3,S,14,2,1,0,0,0,0
19,9,11.62,11.92,20,S,G-ST-TWO,4,0.9999999999999841,4,S,14,3,1,0,0,0,0
20,9,12.22,12.52,21,S,B-SQ-THREE,1,0.9999999999999551,1,S,14,4,1,0,0,0,0
21,9,12.82,13.12,22,S,R-TR-TWO,3,0.9999999999999923,3,S,14,5,1,0,0,0,0
