,seed,r_tstart,r_tend,trial,match,stimulus,target,similarity,choice,rule,rule_seq_id,correct,n_categories,error,p_error,p_response,fail_shift
0,44,0.2,0.5,1,SN,Y-SQ-ONE,1,0.9999999999999976,1,N,13,1,0,0,0,0,0
1,44,0.8,1.1,2,SN,B-SQ-ONE,1,0.9999999999999725,1,N,13,2,0,0,0,0,0
2,44,1.4,1.7,3,SN,R-CR-TWO,2,0.999999999999981,2,N,13,3,0,0,0,0,0
3,44,2.0,2.3,4,N,R-CR-THREE,3,0.9999999999999803,3,N,13,4,0,0,0,0,0
4,44,2.6,2.9,5,N,B-ST-ONE,1,0.9999999999999762,1,N,13,5,0,0,0,0,0
5,44,3.21,3.51,6,N,Y-ST-ONE,1,0.9999999999999692,1,N,13,6,0,0,0,0,0
6,44,3.81,4.11,7,N,B-CR-ONE,1,0.9999999999999789,1,N,13,7,0,0,0,0,0
7,44,4.41,4.71,8,SN,R-TR-THREE,3,0.9999999999999724,3,N,13,8,0,0,0,0,0
8,44,5.01,5.31,9,SN,Y-TR-THREE,3,0.9999999999999597,3,N,13,9,0,0,0,0,0
9,44,5.61,5.91,10,CN,R-CR-ONE,1,0.9999999999999876,1,N,13,10,0,0,0,0,0
10,44,6.21,6.51,11,N,B-TR-FOUR,3,0.9999999999999968,4,S,13,X,1,1,1,1,0
11,44,6.81,7.11,12,CS,B-CR-FOUR,2,0.9999999999999712,2,S,13,1,1,0,0,0,0
12,44,7.41,7.71,13,S,G-ST-THREE,4,0.9999999999999742,4,S,13,2,1,0,0,0,0
13,44,8.01,8.31,14,SN,G-ST-FOUR,4,0.9999999999999766,4,S,13,3,1,0,0,0,0
14,44,8.61,8.91,15,S,G-SQ-TWO,1,0.9999999999999737,1,S,13,4,1,0,0,0,0
15,44,9.22,9.52,16,SN,B-TR-THREE,3,0.9999999999999651,3,S,13,5,1,0,0,0,0
16,44,9.82,10.12,17,S,Y-SQ-FOUR,1,0.9999999999999722,1,S,13,6,1,0,0,0,0
17,44,10.42,10.72,18,S,B-SQ-FOUR,1,0.9999999999999742,1,S,13,7,1,0,0,0,0
18,44,11.02,11.32,19,CS,G-TR-FOUR,3,0.999999999999969,3,S,13,8,1,0,0,0,0
19,44,11.62,11.92,20,S,G-ST-TWO,4,0.9999999999999729,4,S,13,9,1,0,0,0,0
20,44,12.22,12.52,21,S,B-SQ-THREE,1,0.9999999999999718,1,S,13,10,1,0,0,0,0
21,44,12.82,13.12,22,S,R-TR-TWO,1,0.9999999999999969,3,C,13,X,2,1,1,1,0
22,44,13.42,13.72,23,C,R-ST-TWO,1,0.999999999999976,1,C,13,1,2,0,0,0,0
23,44,14.02,14.32,24,CN,Y-TR-FOUR,4,0.9999999999999636,4,C,13,2,2,0,0,0,0
24,44,14.62,14.92,25,CSN,R-SQ-ONE,1,0.9999999999999817,1,C,13,3,2,0,0,0,0
25,44,15.22,15.52,26,C,Y-SQ-TWO,4,0.9999999999999647,4,C,13,4,2,0,0,0,0
26,44,15.83,16.13,27,CSN,Y-ST-FOUR,4,0.9999999999999671,4,C,13,5,2,0,0,0,0
27,44,16.43,16.73,28,CN,B-TR-TWO,2,0.9999999999999759,2,C,13,6,2,0,0,0,0
28,44,17.03,17.33,29,C,Y-CR-TWO,4,0.9999999999999714,4,C,13,7,2,0,0,0,0
29,44,17.63,17.93,30,C,G-ST-ONE,3,0.9999999999999615,3,C,13,8,2,0,0,0,0
30,44,18.23,18.53,31,CN,G-SQ-THREE,3,0.9999999999999812,3,C,13,9,2,0,0,0,0
31,44,18.83,19.13,32,C,B-ST-THREE,2,0.9999999999999616,2,C,13,10,2,0,0,0,0
32,44,19.43,19.73,33,C,B-ST-FOUR,4,0.9999999999999972,2,N,13,X,3,1,1,1,0
